smiles_id,target_chembl_id,uniprot,mean_score,rank
NPC100079,CHEMBL329,P25095,0.1099,2021
NPC100079,CHEMBL2129,P37230,0.1099,2021
NPC100079,CHEMBL5601,P48281,0.1099,2021
NPC100079,CHEMBL3849,Q16850,0.1099,2021
NPC100079,CHEMBL2052027,Q91XA9,0.1099,2021
NPC100079,CHEMBL2366415,C0L093,0.1098,2026
NPC100079,CHEMBL4163,O60603,0.1098,2026
NPC100079,CHEMBL5956,P0AD63,0.1098,2026
NPC100079,CHEMBL3237,P30099,0.1098,2026
NPC100079,CHEMBL3241,Q01984,0.1098,2026
NPC100079,CHEMBL3094,Q8IW41,0.1098,2026
NPC100079,CHEMBL4338,P00491,0.1096,2032
NPC100079,CHEMBL1275223,P11142,0.1096,2032
NPC100079,CHEMBL2710,P17164,0.1096,2032
NPC100079,CHEMBL3638346,P51608,0.1096,2032
NPC100079,CHEMBL4790,Q15904,0.1096,2032
NPC100079,CHEMBL3545,Q2KIM0,0.1096,2032
NPC100079,CHEMBL3258,Q9P2J5,0.1096,2032
NPC100079,CHEMBL2392,P06746,0.1094,2039
NPC100079,CHEMBL1839,P07202,0.1094,2039
NPC100079,CHEMBL3243910,P08001,0.1094,2039
NPC100079,CHEMBL4719,Q9Z0J4,0.1091,2042
NPC100079,CHEMBL2146346,P46531,0.1089,2043
NPC100079,CHEMBL3544,O00482,0.1087,2044
NPC100079,CHEMBL5440,A9JQL9,0.1084,2045
NPC100079,CHEMBL5686,O15648,0.1084,2045
NPC100079,CHEMBL2424500,A0A072ZLE6,0.1081,2047
NPC100079,CHEMBL6108,O64411,0.1081,2047
NPC100079,CHEMBL1250402,O94759,0.1081,2047
NPC100079,CHEMBL1812,P16233,0.1081,2047
NPC100079,CHEMBL2331070,Q6P7S1,0.1081,2047
NPC100079,CHEMBL2189158,Q9JHG7,0.1081,2047
NPC100079,CHEMBL6078,P56068,0.1078,2053
NPC100079,CHEMBL1075209,O69002,0.1077,2054
NPC100079,CHEMBL5461,P08151,0.1077,2054
NPC100079,CHEMBL5119,P10070,0.1077,2054
NPC100079,CHEMBL3707465,P07305,0.1075,2057
NPC100079,CHEMBL3409,P08263,0.1075,2057
NPC100079,CHEMBL3062,P11799,0.1075,2057
NPC100079,CHEMBL4054,P23978,0.1075,2057
NPC100079,CHEMBL4105932,Q76MJ5,0.1075,2057
NPC100079,CHEMBL4523432,Q96Q04,0.1075,2057
NPC100079,CHEMBL4295527,A0A286XTF2,0.1071,2063
NPC100079,CHEMBL3700,O35921,0.1071,2063
NPC100079,CHEMBL5691,P18493,0.1071,2063
NPC100079,CHEMBL4105787,P23743,0.1071,2063
NPC100079,CHEMBL4973,P43004,0.1071,2063
NPC100079,CHEMBL2456,P16235,0.1069,2068
NPC100079,CHEMBL3595,P42263,0.1067,2069
NPC100079,CHEMBL3627581,Q6P5Z2,0.1067,2069
NPC100079,CHEMBL3638336,Q8MI13,0.1067,2069
NPC100079,CHEMBL1287623,Q96JM7,0.1067,2069
NPC100079,CHEMBL1795118,O43463,0.1064,2073
NPC100079,CHEMBL1697657,Q08752,0.1064,2073
NPC100079,CHEMBL3097,P02710,0.1061,2075
NPC100079,CHEMBL2366479,P55826,0.1061,2075
NPC100079,CHEMBL4125,Q05030,0.1058,2077
NPC100079,CHEMBL3596075,P15907,0.1057,2078
NPC100079,CHEMBL1795135,C3TDZ2,0.1053,2079
NPC100079,CHEMBL4523151,O75356,0.1053,2079
NPC100079,CHEMBL1944495,P28065,0.1053,2079
NPC100079,CHEMBL2458,P35396,0.1053,2079
NPC100079,CHEMBL4833,P41440,0.1053,2079
NPC100079,CHEMBL5668,P78362,0.1053,2079
NPC100079,CHEMBL3596077,Q11130,0.1053,2079
NPC100079,CHEMBL4731,Q80Z39,0.1053,2079
NPC100079,CHEMBL4438,P36873,0.1049,2087
NPC100079,CHEMBL1955709,P09651,0.1047,2088
NPC100079,CHEMBL2696,Q6Q253,0.1047,2088
NPC100079,CHEMBL2150834,Q95Z89,0.1047,2088
NPC100079,CHEMBL3925,O93874,0.1045,2091
NPC100079,CHEMBL4881,P30837,0.1045,2091
NPC100079,CHEMBL5951,Q9GZQ6,0.1045,2091
NPC100079,CHEMBL2366438,H9BT73,0.1039,2094
NPC100079,CHEMBL4470,P00803,0.1039,2094
NPC100079,CHEMBL2346488,P12004,0.1039,2094
NPC100079,CHEMBL2189140,P97449,0.1039,2094
NPC100079,CHEMBL4295799,Q01705,0.1038,2098
NPC100079,CHEMBL1872,P04293,0.1034,2099
NPC100079,CHEMBL4859,P09252,0.1034,2099
NPC100079,CHEMBL2592,P29276,0.1034,2099
NPC100079,CHEMBL3860,O43924,0.1031,2102
NPC100079,CHEMBL4603,P00722,0.1031,2102
NPC100079,CHEMBL5217,Q42656,0.1031,2102
NPC100079,CHEMBL3714046,O14804,0.1029,2105
NPC100079,CHEMBL3481,P00730,0.1029,2105
NPC100079,CHEMBL2366494,Q3V4E6,0.1029,2105
NPC100079,CHEMBL3879822,Q9FBI2,0.1029,2105
NPC100079,CHEMBL4680043,Q9UKV8,0.1029,2105
NPC100079,CHEMBL3580505,P18177,0.1028,2110
NPC100079,CHEMBL5475,O00214,0.1026,2111
NPC100079,CHEMBL4715,P00592,0.1026,2111
NPC100079,CHEMBL2366510,Q9AR38,0.1026,2111
NPC100079,CHEMBL1930,Q9BQB6,0.1026,2111
NPC100079,CHEMBL3562167,Q9BXC1,0.1026,2111
NPC100079,CHEMBL2530,P47824,0.1023,2116
NPC100079,CHEMBL5511,Q64346,0.1023,2116
NPC100079,CHEMBL1795198,Q7RTN6,0.1023,2116
NPC100079,CHEMBL5365,Q9UBT6,0.1023,2116
NPC100079,CHEMBL2362976,P26447,0.1017,2120
NPC100079,CHEMBL4802007,P59594,0.1017,2120
NPC100079,CHEMBL5738,P02692,0.1014,2122
NPC100079,CHEMBL5421,P07148,0.1014,2122
NPC100079,CHEMBL3232699,P07824,0.1014,2122
NPC100079,CHEMBL4296245,Q99504,0.1014,2122
NPC100079,CHEMBL1075213,Q9RMS5,0.1014,2122
NPC100079,CHEMBL3833484,Q7T664,0.1013,2127
NPC100079,CHEMBL1909490,P01584,0.1011,2128
NPC100079,CHEMBL2632,P04439,0.1011,2128
NPC100079,CHEMBL3856,P11216,0.1011,2128
NPC100079,CHEMBL3317334,P40306,0.1010,2131
NPC100079,CHEMBL3703,P9WJN1,0.1009,2132
NPC100079,CHEMBL3259512,Q07806,0.1009,2132
NPC100079,CHEMBL1681623,Q4WNT5,0.1009,2132
NPC100079,CHEMBL1681624,Q96W81,0.1009,2132
NPC100079,CHEMBL5246,P14137,0.1000,2136
NPC100079,CHEMBL2927,P15150,0.1000,2136
NPC100079,CHEMBL2339,P18125,0.1000,2136
NPC100079,CHEMBL4981,Q64654,0.1000,2136
NPC100079,CHEMBL4739839,B3DHD6,0.1000,2140
NPC100079,CHEMBL5993,O15528,0.1000,2140
NPC100079,CHEMBL3638355,P07147,0.1000,2140
NPC100079,CHEMBL4739677,P14262,0.1000,2140
NPC100079,CHEMBL2121,P15328,0.1000,2140
NPC100079,CHEMBL2671,P15348,0.1000,2140
NPC100079,CHEMBL3019,P20815,0.1000,2140
NPC100079,CHEMBL4630818,P36956,0.1000,2140
NPC100079,CHEMBL2721,P43005,0.1000,2140
NPC100079,CHEMBL4259,P69332,0.1000,2140
NPC100079,CHEMBL3988582,Q00024,0.1000,2140
NPC100079,CHEMBL4295592,Q07599,0.1000,2140
NPC100079,CHEMBL4739857,Q568G5,0.1000,2140
NPC100079,CHEMBL1795086,Q8IL32,0.1000,2140
NPC100079,CHEMBL1795188,Q96NT5,0.1000,2140
NPC100079,CHEMBL2175,Q9CPU0,0.1000,2140
NPC100079,CHEMBL3626,Q9GUA8,0.1000,2140
NPC100079,CHEMBL3559679,Q9IP65,0.1000,2140
NPC100079,CHEMBL2163183,Q9NXA8,0.1000,2140
NPC100079,CHEMBL1075291,Q9R1K6,0.1000,2140
NPC100079,CHEMBL3562165,Q9UPC5,0.1000,2140
NPC100079,CHEMBL5639,Q9Y3S1,0.1000,2140
NPC100079,CHEMBL3562168,Q8BFU7,0.1000,2162
NPC100079,CHEMBL2640,P52789,0.0990,2163
NPC100079,CHEMBL4310,Q9JI10,0.0990,2163
NPC100079,CHEMBL2714,P00791,0.0989,2165
NPC100079,CHEMBL1075249,P11412,0.0988,2166
NPC100079,CHEMBL3404,P52209,0.0988,2166
NPC100079,CHEMBL4523286,Q13480,0.0988,2166
NPC100079,CHEMBL5523,Q8WTS6,0.0988,2166
NPC100079,CHEMBL2660,P09242,0.0986,2170
NPC100079,CHEMBL5630,P9WNS1,0.0986,2170
NPC100079,CHEMBL1287625,Q05BQ5,0.0986,2170
NPC100079,CHEMBL4523481,Q9QX29,0.0986,2170
NPC100079,CHEMBL4523117,O00391,0.0984,2174
NPC100079,CHEMBL2163175,O75936,0.0984,2174
NPC100079,CHEMBL1293287,P14735,0.0984,2174
NPC100079,CHEMBL2118,P19801,0.0984,2174
NPC100079,CHEMBL5843,Q14376,0.0984,2174
NPC100079,CHEMBL3390824,A0A2P2HJL8,0.0982,2179
NPC100079,CHEMBL3390824,G4WW85,0.0982,2179
NPC100079,CHEMBL1780,P10613,0.0982,2179
NPC100079,CHEMBL4740,Q9GU59,0.0982,2179
NPC100079,CHEMBL3390824,Q9P8R0,0.0982,2179
NPC100079,CHEMBL5348,P11797,0.0980,2184
NPC100079,CHEMBL3207,P30875,0.0980,2184
NPC100079,CHEMBL4105939,I6X8D2,0.0978,2186
NPC100079,CHEMBL4523126,O14815,0.0978,2186
NPC100079,CHEMBL3243913,P00380,0.0978,2186
NPC100079,CHEMBL1944492,P28063,0.0978,2186
NPC100079,CHEMBL3336,P35821,0.0978,2186
NPC100079,CHEMBL2331044,Q01538,0.0978,2186
NPC100079,CHEMBL4573,O15303,0.0976,2192
NPC100079,CHEMBL3964,P19174,0.0976,2192
NPC100079,CHEMBL4992,P23298,0.0976,2192
NPC100079,CHEMBL3627587,Q6ZQW0,0.0976,2192
NPC100079,CHEMBL1744524,Q8WWX8,0.0976,2192
NPC100079,CHEMBL1255160,Q91ZY3,0.0972,2197
NPC100079,CHEMBL1255139,P62834,0.0971,2198
NPC100079,CHEMBL3377,P03474,0.0968,2199
NPC100079,CHEMBL1781865,P11021,0.0968,2199
NPC100079,CHEMBL4295738,P29033,0.0968,2199
NPC100079,CHEMBL3308919,P49638,0.0968,2199
NPC100079,CHEMBL5771,P97793,0.0968,2199
NPC100079,CHEMBL5199,Q02858,0.0968,2199
NPC100079,CHEMBL1795170,Q62190,0.0968,2199
NPC100079,CHEMBL1938217,Q8NB16,0.0968,2199
NPC100079,CHEMBL3390822,Q16552,0.0965,2207
NPC100079,CHEMBL6021,P0CS83,0.0964,2208
NPC100079,CHEMBL2745,P16638,0.0964,2209
NPC100079,CHEMBL2472,P48169,0.0964,2209
NPC100079,CHEMBL2579,Q16445,0.0964,2209
NPC100079,CHEMBL5172,Q8NFI3,0.0964,2209
NPC100079,CHEMBL2010634,Q92499,0.0962,2213
NPC100079,CHEMBL4117,O96935,0.0959,2214
NPC100079,CHEMBL1970,P07327,0.0959,2214
NPC100079,CHEMBL2748,P14410,0.0959,2214
NPC100079,CHEMBL3390,P27791,0.0959,2214
NPC100079,CHEMBL5303,A2RP81,0.0957,2218
NPC100079,CHEMBL1667700,B2ZTR6,0.0957,2218
NPC100079,CHEMBL1667701,D6NSM8,0.0957,2218
NPC100079,CHEMBL4086,P43114,0.0957,2218
NPC100079,CHEMBL4174,Q8WWR8,0.0957,2218
NPC100079,CHEMBL3046,Q9UQ49,0.0957,2218
NPC100079,CHEMBL2380186,P01103,0.0952,2224
NPC100079,CHEMBL5848,P53051,0.0952,2224
NPC100079,CHEMBL3879847,Q4QYD9,0.0952,2224
NPC100079,CHEMBL4193,Q9SEH8,0.0952,2224
NPC100079,CHEMBL2308,Q9UKM7,0.0952,2224
NPC100079,CHEMBL3414416,Q96PN8,0.0949,2229
NPC100079,CHEMBL5794,Q9HBY8,0.0949,2229
NPC100079,CHEMBL5288,P06400,0.0947,2231
NPC100079,CHEMBL4084,P11440,0.0947,2231
NPC100079,CHEMBL3204,Q01177,0.0947,2231
NPC100079,CHEMBL5605,Q15750,0.0947,2231
NPC100079,CHEMBL1163122,Q2XUH7,0.0947,2231
NPC100079,CHEMBL3627584,Q5TCX8,0.0947,2231
NPC100079,CHEMBL3804750,Q61241,0.0947,2231
NPC100079,CHEMBL3627592,Q6P2M8,0.0947,2231
NPC100079,CHEMBL3627583,Q6VAB6,0.0947,2231
NPC100079,CHEMBL2417353,Q86SG6,0.0947,2231
NPC100079,CHEMBL1938215,Q8IVT5,0.0947,2231
NPC100079,CHEMBL5521,Q8NCG7,0.0947,2231
NPC100079,CHEMBL4523406,Q8TAX0,0.0947,2231
NPC100079,CHEMBL3627582,Q9BXA6,0.0947,2231
NPC100079,CHEMBL3627585,Q9H792,0.0947,2231
NPC100079,CHEMBL4295541,E9PU00,0.0946,2246
NPC100079,CHEMBL2883,P04183,0.0946,2246
NPC100079,CHEMBL2421,P08185,0.0946,2246
NPC100079,CHEMBL5098,P70627,0.0946,2246
NPC100079,CHEMBL3592,Q14534,0.0946,2246
NPC100079,CHEMBL1909044,Q690N0,0.0946,2246
NPC100079,CHEMBL2672,Q8WMX0,0.0946,2246
NPC100079,CHEMBL3585237,P11507,0.0943,2253
NPC100079,CHEMBL5859,P31750,0.0943,2253
NPC100079,CHEMBL3262,P48450,0.0941,2255
NPC100079,CHEMBL3257,Q06278,0.0941,2255
NPC100079,CHEMBL5516,Q8N2K0,0.0941,2255
NPC100079,CHEMBL1914266,P10997,0.0938,2258
NPC100079,CHEMBL5064,P14207,0.0938,2258
NPC100079,CHEMBL3965,P28838,0.0938,2258
NPC100079,CHEMBL2585,P43144,0.0938,2258
NPC100079,CHEMBL3197,Q9ERZ4,0.0938,2258
NPC100079,CHEMBL4807,P00630,0.0933,2263
NPC100079,CHEMBL4706,P27139,0.0933,2263
NPC100079,CHEMBL4753,P29853,0.0933,2263
NPC100079,CHEMBL2805,P49743,0.0933,2263
NPC100079,CHEMBL4431,Q05343,0.0933,2263
NPC100079,CHEMBL4277,Q5BJR8,0.0933,2263
NPC100079,CHEMBL2380189,Q9NR21,0.0933,2263
NPC100079,CHEMBL2114,P49892,0.0930,2270
NPC100079,CHEMBL3146,Q11128,0.0930,2270
NPC100079,CHEMBL3596074,Q11201,0.0930,2270
NPC100079,CHEMBL3596076,Q11203,0.0930,2270
NPC100079,CHEMBL2331049,Q5GIT4,0.0930,2270
NPC100079,CHEMBL1795087,O94782,0.0923,2275
NPC100079,CHEMBL2406892,P02144,0.0923,2275
NPC100079,CHEMBL3808,P17708,0.0923,2275
NPC100079,CHEMBL4295736,P26883,0.0922,2278
NPC100079,CHEMBL1781858,O19175,0.0921,2279
NPC100079,CHEMBL3108645,O96028,0.0921,2279
NPC100079,CHEMBL5344,P0DPI1,0.0921,2279
NPC100079,CHEMBL4879,P12104,0.0921,2279
NPC100079,CHEMBL1846,P21817,0.0921,2279
NPC100079,CHEMBL1667668,P70699,0.0921,2279
NPC100079,CHEMBL3325,Q63424,0.0921,2279
NPC100079,CHEMBL4412,P94451,0.0920,2286
NPC100079,CHEMBL5315,Q06830,0.0920,2286
NPC100079,CHEMBL5653,Q8VC69,0.0920,2286
NPC100079,CHEMBL5799,Q9MYW9,0.0920,2286
NPC100079,CHEMBL2006,P9WGY9,0.0916,2290
NPC100079,CHEMBL4457,O70174,0.0909,2291
NPC100079,CHEMBL5569,P09482,0.0909,2291
NPC100079,CHEMBL2658,P12392,0.0909,2291
NPC100079,CHEMBL2088,P15085,0.0909,2291
NPC100079,CHEMBL2285356,P21687,0.0909,2291
NPC100079,CHEMBL4996,P22083,0.0909,2291
NPC100079,CHEMBL2366470,P25162,0.0909,2291
NPC100079,CHEMBL2340,P42891,0.0909,2291
NPC100079,CHEMBL5374,P53790,0.0909,2291
NPC100079,CHEMBL2424511,Q8I2S7,0.0909,2291
NPC100079,CHEMBL3611961,Q98UH1,0.0909,2291
NPC100079,CHEMBL3736,Q9BYF1,0.0909,2291
NPC100079,CHEMBL2027,Q9UHC9,0.0909,2291
NPC100079,CHEMBL4523510,Q9Y6A2,0.0909,2291
NPC100079,CHEMBL2878,Q9Z2V5,0.0909,2291
NPC100079,CHEMBL3392,P00800,0.0909,2306
NPC100079,CHEMBL4445,Q08209,0.0902,2307
NPC100079,CHEMBL4343,P06766,0.0899,2308
NPC100079,CHEMBL3895,O95264,0.0897,2309
NPC100079,CHEMBL3753,P19490,0.0897,2309
NPC100079,CHEMBL3503,P19491,0.0897,2309
NPC100079,CHEMBL3504,P19492,0.0897,2309
NPC100079,CHEMBL3505,P19493,0.0897,2309
NPC100079,CHEMBL3480,P23316,0.0897,2309
NPC100079,CHEMBL3744,P42264,0.0897,2309
NPC100079,CHEMBL1795127,Q9QNF7,0.0897,2309
NPC100079,CHEMBL3309116,O60671,0.0896,2317
NPC100079,CHEMBL4808,P02708,0.0896,2317
NPC100079,CHEMBL3916,P02718,0.0896,2317
NPC100079,CHEMBL4702,P15101,0.0896,2317
NPC100079,CHEMBL1293296,P61981,0.0896,2317
NPC100079,CHEMBL3463,P89582,0.0896,2317
NPC100079,CHEMBL3136,O14983,0.0893,2323
NPC100079,CHEMBL2604,O35880,0.0893,2323
NPC100079,CHEMBL2120,P05230,0.0891,2325
NPC100079,CHEMBL4398,P41231,0.0891,2325
NPC100079,CHEMBL4838,P50997,0.0891,2325
NPC100079,CHEMBL6013,O88693,0.0889,2328
NPC100079,CHEMBL6011,O78749,0.0886,2329
NPC100079,CHEMBL328,P20236,0.0886,2329
NPC100079,CHEMBL3227914,P36196,0.0886,2329
NPC100079,CHEMBL2021752,Q96Q89,0.0886,2329
NPC100079,CHEMBL1807,P05023,0.0885,2333
NPC100079,CHEMBL2720,P79266,0.0885,2333
NPC100079,CHEMBL6015,P03471,0.0882,2335
NPC100079,CHEMBL4276,P13721,0.0882,2335
NPC100079,CHEMBL3211,Q02734,0.0882,2335
NPC100079,CHEMBL3414409,Q2M385,0.0882,2335
NPC100079,CHEMBL4523330,Q5VWQ8,0.0882,2335
NPC100079,CHEMBL5031,P24735,0.0879,2340
NPC100079,CHEMBL4820,P37289,0.0879,2340
NPC100079,CHEMBL3862,P67774,0.0879,2340
NPC100079,CHEMBL3227915,O97972,0.0877,2343
NPC100079,CHEMBL3414405,O60346,0.0875,2344
NPC100079,CHEMBL4879520,Q9JIP4,0.0875,2344
NPC100079,CHEMBL4059,O00754,0.0874,2346
NPC100079,CHEMBL3657,P00956,0.0874,2346
NPC100079,CHEMBL4295740,P29992,0.0873,2348
NPC100079,CHEMBL3562166,O00398,0.0870,2349
NPC100079,CHEMBL3396943,P29372,0.0870,2349
NPC100079,CHEMBL3585238,P62509,0.0870,2349
NPC100079,CHEMBL6126,Q9EPK8,0.0870,2349
NPC100079,CHEMBL5359,Q9P8Q7,0.0870,2349
NPC100079,CHEMBL3549,P19754,0.0865,2354
NPC100079,CHEMBL4295559,O31048,0.0864,2355
NPC100079,CHEMBL5276,P15474,0.0864,2355
NPC100079,CHEMBL6107,P19621,0.0864,2355
NPC100079,CHEMBL3842,P35349,0.0864,2355
NPC100079,CHEMBL1641359,Q39829,0.0864,2355
NPC100079,CHEMBL2503,Q8HXG6,0.0864,2355
NPC100079,CHEMBL5798,Q9K2N0,0.0864,2355
NPC100079,CHEMBL1287631,Q6DLW5,0.0862,2362
NPC100079,CHEMBL3596083,Q9HVB9,0.0862,2362
NPC100079,CHEMBL2232,Q16549,0.0860,2364
NPC100079,CHEMBL2669,Q8AWE3,0.0860,2364
NPC100079,CHEMBL3985,O77773,0.0857,2366
NPC100079,CHEMBL4966,P08104,0.0857,2366
NPC100079,CHEMBL3295,P0DJD9,0.0857,2366
NPC100079,CHEMBL2626,P22412,0.0857,2366
NPC100079,CHEMBL5306,A5A4K8,0.0855,2370
NPC100079,CHEMBL2046263,P0DOF9,0.0854,2371
NPC100079,CHEMBL1075251,Q12051,0.0854,2371
NPC100079,CHEMBL3779754,Q2XVA1,0.0854,2371
NPC100079,CHEMBL2642,Q61391,0.0854,2371
NPC100079,CHEMBL5707,Q9HAS3,0.0854,2371
NPC100079,CHEMBL5577,O08726,0.0849,2376
NPC100079,CHEMBL3509,P15390,0.0849,2376
NPC100079,CHEMBL5504,Q62805,0.0849,2376
NPC100079,CHEMBL1075286,Q80W54,0.0849,2376
NPC100079,CHEMBL3726,P07650,0.0847,2380
NPC100079,CHEMBL3106,P19971,0.0847,2380
NPC100079,CHEMBL3189,O95622,0.0845,2382
NPC100079,CHEMBL5694,P18858,0.0845,2382
NPC100079,CHEMBL4038,P27867,0.0845,2382
NPC100079,CHEMBL5641,P21281,0.0843,2385
NPC100079,CHEMBL1697671,P49763,0.0843,2385
NPC100079,CHEMBL1075144,Q9GZQ4,0.0842,2387
NPC100079,CHEMBL2951,P29122,0.0841,2388
NPC100079,CHEMBL2311236,P09429,0.0840,2389
NPC100079,CHEMBL1770035,P0C1R8,0.0840,2390
NPC100079,CHEMBL2366411,B4FS76,0.0833,2391
NPC100079,CHEMBL2366413,B6TK44,0.0833,2391
NPC100079,CHEMBL1075053,P02754,0.0833,2391
NPC100079,CHEMBL3754,P10608,0.0833,2391
NPC100079,CHEMBL2149,P50637,0.0833,2391
NPC100079,CHEMBL4739681,P55772,0.0833,2391
NPC100079,CHEMBL4105899,P63104,0.0833,2391
NPC100079,CHEMBL1938225,P9WH09,0.0833,2391
NPC100079,CHEMBL1681630,Q06347,0.0833,2391
NPC100079,CHEMBL4363,Q07014,0.0833,2391
NPC100079,CHEMBL2366492,Q2TU57,0.0833,2391
NPC100079,CHEMBL1075029,Q4VQ11,0.0833,2391
NPC100079,CHEMBL4362,Q6P6U0,0.0833,2391
NPC100079,CHEMBL4524025,Q99598,0.0833,2391
NPC100079,CHEMBL5391,Q9UNA4,0.0833,2391
NPC100079,CHEMBL5542,Q9Y253,0.0833,2391
NPC100079,CHEMBL3957,P0A6W3,0.0826,2407
NPC100079,CHEMBL4739704,Q9H3H5,0.0826,2407
NPC100079,CHEMBL4955,Q9NRR2,0.0825,2409
NPC100079,CHEMBL5758,P31040,0.0824,2410
NPC100079,CHEMBL2933,P54707,0.0824,2410
NPC100079,CHEMBL4295612,Q6XV28,0.0824,2410
NPC100079,CHEMBL1681616,P0A0I7,0.0822,2413
NPC100079,CHEMBL3596078,P17443,0.0818,2414
NPC100079,CHEMBL3988601,P08397,0.0816,2415
NPC100079,CHEMBL2845,O75688,0.0814,2416
NPC100079,CHEMBL3288,P11716,0.0814,2416
NPC100079,CHEMBL300,P19969,0.0811,2418
NPC100079,CHEMBL343,P62813,0.0811,2418
NPC100079,CHEMBL4105966,A0A8C0QLS2,0.0808,2420
NPC100079,CHEMBL5549,Q8NG68,0.0808,2420
NPC100079,CHEMBL4295956,Q9N1U3,0.0808,2420
NPC100079,CHEMBL3561,P24046,0.0806,2423
NPC100079,CHEMBL1847,P28472,0.0806,2423
NPC100079,CHEMBL4194,Q5DUH8,0.0806,2423
NPC100079,CHEMBL3885667,B7UUK1,0.0805,2426
NPC100079,CHEMBL4295638,E9PTA2,0.0805,2426
NPC100079,CHEMBL2366455,O24163,0.0805,2426
NPC100079,CHEMBL1795136,P12276,0.0805,2426
NPC100079,CHEMBL2442,P20151,0.0805,2426
NPC100079,CHEMBL2501,P25023,0.0805,2426
NPC100079,CHEMBL1641344,P36107,0.0805,2426
NPC100079,CHEMBL2732,P54098,0.0805,2426
NPC100079,CHEMBL4222,Q8II92,0.0805,2426
NPC100079,CHEMBL3259474,Q99KQ4,0.0805,2426
NPC100079,CHEMBL2398,Q9JHG3,0.0802,2436
NPC100079,CHEMBL2010624,P10599,0.0800,2437
NPC100079,CHEMBL1795125,Q2PCB5,0.0800,2437
NPC100079,CHEMBL5623,P28563,0.0795,2439
NPC100079,CHEMBL3575,Q05823,0.0795,2439
NPC100079,CHEMBL3499,Q59401,0.0795,2439
NPC100079,CHEMBL3652,Q6W9J1,0.0795,2439
NPC100079,CHEMBL1075103,P00830,0.0795,2443
NPC100079,CHEMBL1667695,C7C422,0.0794,2444
NPC100079,CHEMBL1287620,P9WQA3,0.0794,2444
NPC100079,CHEMBL1075062,A3RLP8,0.0789,2446
NPC100079,CHEMBL310,Q00959,0.0789,2446
NPC100079,CHEMBL2675,Q16478,0.0789,2446
NPC100079,CHEMBL5037,Q92851,0.0789,2446
NPC100079,CHEMBL4420,Q9EP66,0.0789,2446
NPC100079,CHEMBL2366439,H9CNL0,0.0787,2451
NPC100079,CHEMBL2723,P30306,0.0787,2451
NPC100079,CHEMBL2437,P35813,0.0787,2451
NPC100079,CHEMBL4523314,Q4G0J3,0.0787,2451
NPC100079,CHEMBL4523344,Q6N021,0.0787,2451
NPC100079,CHEMBL3171,Q05932,0.0784,2456
NPC100079,CHEMBL2768,Q9Z2V6,0.0784,2456
NPC100079,CHEMBL4318,P30938,0.0783,2458
NPC100079,CHEMBL4906,P04774,0.0781,2459
NPC100079,CHEMBL3091269,P05982,0.0781,2459
NPC100079,CHEMBL2366463,P06402,0.0781,2459
NPC100079,CHEMBL4729,P20813,0.0781,2459
NPC100079,CHEMBL3750,Q01693,0.0781,2459
NPC100079,CHEMBL2366515,Q9SPL6,0.0781,2459
NPC100079,CHEMBL1914275,Q9WTU3,0.0781,2459
NPC100079,CHEMBL2366557,Q9XQA6,0.0781,2459
NPC100079,CHEMBL1075313,P03452,0.0779,2467
NPC100079,CHEMBL2081,P09488,0.0779,2467
NPC100079,CHEMBL5100,Q16719,0.0779,2467
NPC100079,CHEMBL5305,A4ZYU9,0.0778,2470
NPC100079,CHEMBL4523260,P68135,0.0778,2470
NPC100079,CHEMBL1641337,Q3S5C3,0.0778,2470
NPC100079,CHEMBL1641338,Q48435,0.0778,2470
NPC100079,CHEMBL1255151,Q83TT7,0.0778,2470
NPC100079,CHEMBL2347,Q8VH37,0.0777,2475
NPC100079,CHEMBL1667686,C4LRQ6,0.0769,2476
NPC100079,CHEMBL4114,P00807,0.0769,2476
NPC100079,CHEMBL5633,P00808,0.0769,2476
NPC100079,CHEMBL5943,P04274,0.0769,2476
NPC100079,CHEMBL1255130,P05193,0.0769,2476
NPC100079,CHEMBL4181,P17707,0.0769,2476
NPC100079,CHEMBL2344,P48044,0.0769,2476
NPC100079,CHEMBL4105964,P52699,0.0769,2476
NPC100079,CHEMBL4638,Q873X9,0.0769,2476
NPC100079,CHEMBL3713913,Q9GZV9,0.0769,2476
NPC100079,CHEMBL2298,Q9WVM4,0.0769,2476
NPC100079,CHEMBL4844,O13428,0.0764,2487
NPC100079,CHEMBL3134,P40989,0.0764,2487
NPC100079,CHEMBL3886125,B2GV46,0.0761,2489
NPC100079,CHEMBL1075175,P33436,0.0761,2489
NPC100079,CHEMBL3243905,Q2TA32,0.0761,2489
NPC100079,CHEMBL3596087,Q9BYC5,0.0761,2489
NPC100079,CHEMBL4295544,F7HEV7,0.0759,2493
NPC100079,CHEMBL4295551,H9FL65,0.0759,2493
NPC100079,CHEMBL4294,O54912,0.0759,2493
NPC100079,CHEMBL4858,P03962,0.0759,2493
NPC100079,CHEMBL2328,P22771,0.0759,2493
NPC100079,CHEMBL4401,P28088,0.0759,2493
NPC100079,CHEMBL2406900,Q13107,0.0759,2493
NPC100079,CHEMBL3301561,Q8IDJ8,0.0759,2493
NPC100079,CHEMBL5173,Q8T6J6,0.0759,2493
NPC100079,CHEMBL2992,Q05754,0.0758,2502
NPC100079,CHEMBL4830,Q60631,0.0758,2502
NPC100079,CHEMBL5269,Q80UJ1,0.0758,2502
NPC100079,CHEMBL5648,Q8T9Z7,0.0758,2502
