smiles_id,molecule_chembl_id,ss,standard_type,pchembl_value,target_chembl_id,uniprot
NPC141822,CHEMBL7121,1.0000,Ki,6.0900,CHEMBL3242,O43570
NPC141862,CHEMBL449392,0.8750,IC50,5.4000,CHEMBL4241,P52020
NPC141862,CHEMBL449392,0.8750,IC50,5.8200,CHEMBL2362978,P43351
NPC141862,CHEMBL449392,0.8750,IC50,6.3000,CHEMBL2362978,P43351
NPC141862,CHEMBL1425538,0.8750,IC50,5.3800,CHEMBL1075145,P55072
NPC141945,CHEMBL54804,1.0000,IC50,5.2600,CHEMBL5118,P0C6X7
NPC141945,CHEMBL54804,1.0000,Ki,5.5100,CHEMBL5118,P0C6X7
NPC141945,CHEMBL54804,1.0000,Kd,6.0200,CHEMBL1293229,P22736
NPC141945,CHEMBL54804,1.0000,IC50,7.0300,CHEMBL3321,Q8R431
NPC141945,CHEMBL4207055,1.0000,IC50,7.0300,CHEMBL3321,Q8R431
NPC141948,CHEMBL4165207,1.0000,IC50,5.0500,CHEMBL335,P18031
NPC142048,CHEMBL441687,0.8500,IC50,7.8200,CHEMBL3910,P50172
NPC142048,CHEMBL441687,0.8500,IC50,8.0000,CHEMBL4235,P28845
NPC142048,CHEMBL441687,0.8500,IC50,8.1000,CHEMBL3910,P50172
NPC142048,CHEMBL441687,0.8500,IC50,9.0000,CHEMBL3746,P80365
NPC142048,CHEMBL441687,0.8500,IC50,7.7300,CHEMBL4235,P28845
NPC142048,CHEMBL441687,0.8500,IC50,7.5300,CHEMBL3910,P50172
NPC142048,CHEMBL441687,0.8500,IC50,9.1500,CHEMBL3746,P80365
NPC142048,CHEMBL441687,0.8500,EC50,8.0000,CHEMBL4235,P28845
NPC142048,CHEMBL441687,0.8500,EC50,8.1000,CHEMBL3910,P50172
NPC142048,CHEMBL441687,0.8500,EC50,9.0000,CHEMBL3746,P80365
NPC142048,CHEMBL441687,0.8500,IC50,8.2200,CHEMBL4235,P28845
NPC142048,CHEMBL441687,0.8500,IC50,8.5200,CHEMBL3910,P50172
NPC142048,CHEMBL441687,0.8500,IC50,9.4000,CHEMBL3746,P80365
NPC142087,CHEMBL4085945,1.0000,IC50,5.0300,CHEMBL5763,P81908
NPC142087,CHEMBL4085945,1.0000,IC50,5.1600,CHEMBL4822,P56817
NPC142087,CHEMBL4085945,1.0000,Ki,5.5400,CHEMBL4822,P56817
NPC142116,CHEMBL1186488,1.0000,Ki,6.4900,CHEMBL339,P61169
NPC142116,CHEMBL1186488,1.0000,Ki,5.5400,CHEMBL265,P18901
NPC142116,CHEMBL1186488,1.0000,Ki,5.5300,CHEMBL265,P18901
NPC142122,CHEMBL230006,1.0000,IC50,7.9300,CHEMBL4235,P28845
NPC142122,CHEMBL230006,1.0000,IC50,7.9800,CHEMBL3910,P50172
NPC142122,CHEMBL230006,1.0000,IC50,7.8900,CHEMBL4235,P28845
NPC142122,CHEMBL230006,1.0000,IC50,8.3000,CHEMBL3910,P50172
NPC142122,CHEMBL230006,1.0000,IC50,5.0200,CHEMBL3864,Q06124
NPC142122,CHEMBL230006,1.0000,IC50,6.1100,CHEMBL4235,P28845
NPC142122,CHEMBL230006,1.0000,IC50,6.5900,CHEMBL3746,P80365
NPC142122,CHEMBL230006,1.0000,IC50,7.0500,CHEMBL2391,P16232
NPC142122,CHEMBL230006,1.0000,IC50,6.4400,CHEMBL2908,P50233
NPC142122,CHEMBL230006,1.0000,Kd,6.6000,CHEMBL3616,P24723
NPC142122,CHEMBL230006,1.0000,IC50,5.3100,CHEMBL5983,O60218
NPC142122,CHEMBL230006,1.0000,IC50,8.7000,CHEMBL3910,P50172
NPC142122,CHEMBL230006,1.0000,IC50,7.5400,CHEMBL4235,P28845
NPC142122,CHEMBL230006,1.0000,IC50,8.9200,CHEMBL3746,P80365
NPC142122,CHEMBL230006,1.0000,IC50,7.4000,CHEMBL3910,P50172
NPC142122,CHEMBL230006,1.0000,IC50,8.1300,CHEMBL3910,P50172
NPC142122,CHEMBL230006,1.0000,IC50,7.9500,CHEMBL4235,P28845
NPC142122,CHEMBL230006,1.0000,IC50,8.8900,CHEMBL3746,P80365
NPC142122,CHEMBL230006,1.0000,Ki,6.5400,CHEMBL2175,Q9CPU0
NPC142122,CHEMBL230006,1.0000,IC50,8.0600,CHEMBL4235,P28845
NPC142122,CHEMBL230006,1.0000,IC50,8.0300,CHEMBL3910,P50172
NPC14213,CHEMBL3589199,0.8871,Kd,7.0000,CHEMBL321,P14780
NPC14213,CHEMBL458251,0.8507,IC50,5.3000,CHEMBL4559,P80276
NPC142146,CHEMBL549789,1.0000,IC50,8.8900,CHEMBL5676,P34021
NPC142146,CHEMBL549789,1.0000,IC50,6.0500,CHEMBL1250403,O18531
NPC142146,CHEMBL564971,0.8548,IC50,7.0400,CHEMBL5676,P34021
NPC142198,CHEMBL193482,1.0000,Ki,5.0000,CHEMBL2421,P08185
NPC142198,CHEMBL193482,1.0000,Kd,6.6300,CHEMBL3305,P04278
NPC142198,CHEMBL193482,1.0000,IC50,8.7700,CHEMBL206,P03372
NPC142198,CHEMBL193482,1.0000,Ki,9.3200,CHEMBL206,P03372
NPC142198,CHEMBL193482,1.0000,IC50,5.0600,CHEMBL4358,P12530
NPC142198,CHEMBL193482,1.0000,Ki,5.2600,CHEMBL228,P31645
NPC142198,CHEMBL193482,1.0000,EC50,9.9000,CHEMBL242,Q92731
NPC142198,CHEMBL193482,1.0000,EC50,8.7000,CHEMBL206,P03372
NPC142198,CHEMBL1627346,1.0000,EC50,7.9600,CHEMBL242,Q92731
NPC142198,CHEMBL1627346,1.0000,EC50,7.1400,CHEMBL206,P03372
NPC14227,CHEMBL82293,1.0000,IC50,6.0300,CHEMBL2083,P15090
NPC14227,CHEMBL82293,1.0000,IC50,5.5800,CHEMBL3344,P05413
NPC14227,CHEMBL82293,1.0000,IC50,5.9200,CHEMBL3674,Q01469
NPC14227,CHEMBL82293,1.0000,IC50,5.7700,CHEMBL4879,P12104
NPC14227,CHEMBL82293,1.0000,Kd,6.1000,CHEMBL3674,Q01469
NPC14227,CHEMBL82293,1.0000,Ki,6.4700,CHEMBL2083,P15090
NPC14227,CHEMBL82293,1.0000,Ki,6.1000,CHEMBL3674,Q01469
NPC14227,CHEMBL82293,1.0000,IC50,5.1300,CHEMBL3979,Q03181
NPC14227,CHEMBL82293,1.0000,IC50,5.8200,CHEMBL239,Q07869
NPC14227,CHEMBL82293,1.0000,IC50,5.0600,CHEMBL335,P18031
NPC14227,CHEMBL320358,1.0000,Ki,5.0900,CHEMBL5269,Q80UJ1
NPC14227,CHEMBL46403,1.0000,IC50,5.2200,CHEMBL3979,Q03181
NPC14227,CHEMBL46403,1.0000,IC50,5.9600,CHEMBL239,Q07869
NPC14227,CHEMBL46403,1.0000,IC50,5.1200,CHEMBL4078,O42275
NPC14227,CHEMBL46403,1.0000,Ki,5.3600,CHEMBL4078,O42275
NPC14227,CHEMBL46403,1.0000,Ki,5.4400,CHEMBL4078,O42275
NPC14227,CHEMBL46403,1.0000,IC50,5.6400,CHEMBL335,P18031
NPC14227,CHEMBL111077,1.0000,IC50,5.2700,CHEMBL239,Q07869
NPC14227,CHEMBL111077,1.0000,Ki,5.5800,CHEMBL3714079,Q9NQS5
NPC14227,CHEMBL111077,1.0000,EC50,5.1500,CHEMBL3714079,Q9NQS5
NPC14227,CHEMBL108766,1.0000,EC50,5.1000,CHEMBL4422,O14842
NPC14227,CHEMBL108766,1.0000,Ki,5.6600,CHEMBL3714079,Q9NQS5
NPC14227,CHEMBL108766,1.0000,EC50,5.4600,CHEMBL3714079,Q9NQS5
NPC14227,CHEMBL107498,1.0000,EC50,5.2200,CHEMBL3714079,Q9NQS5
NPC14227,CHEMBL107498,1.0000,EC50,5.0000,CHEMBL3714079,Q9NQS5
NPC14227,CHEMBL107498,1.0000,Ki,5.7500,CHEMBL3714079,Q9NQS5
NPC14227,CHEMBL107498,1.0000,EC50,5.1200,CHEMBL235,P37231
NPC14227,CHEMBL108030,1.0000,Ki,6.9700,CHEMBL3714079,Q9NQS5
NPC14227,CHEMBL108030,1.0000,EC50,5.3600,CHEMBL3714079,Q9NQS5
NPC14227,CHEMBL107874,1.0000,Ki,5.7100,CHEMBL3714079,Q9NQS5
NPC14227,CHEMBL107874,1.0000,EC50,5.7700,CHEMBL3714079,Q9NQS5
NPC14227,CHEMBL1173381,1.0000,IC50,5.8000,CHEMBL335,P18031
NPC14227,CHEMBL14184,0.9412,Ki,5.0400,CHEMBL5269,Q80UJ1
NPC14227,CHEMBL14184,0.9412,Ki,5.0500,CHEMBL5269,Q80UJ1
NPC142290,CHEMBL320116,1.0000,IC50,7.6600,CHEMBL2520,Q8TET4
NPC142290,CHEMBL320116,1.0000,IC50,5.3500,CHEMBL4110,D3ZJF9
NPC142290,CHEMBL501355,1.0000,IC50,6.4700,CHEMBL3635,Q8BVW0
NPC142290,CHEMBL501355,1.0000,IC50,7.4000,CHEMBL2074,O43451
NPC142290,CHEMBL501355,1.0000,IC50,6.4700,CHEMBL3513,Q6P7A9
NPC142290,CHEMBL501355,1.0000,IC50,6.7700,CHEMBL3513,Q6P7A9
NPC142290,CHEMBL501355,1.0000,IC50,6.5800,CHEMBL3513,Q6P7A9
NPC142290,CHEMBL501355,1.0000,IC50,6.1600,CHEMBL3513,Q6P7A9
NPC142290,CHEMBL501355,1.0000,IC50,5.0800,CHEMBL3513,Q6P7A9
NPC142290,CHEMBL501355,1.0000,IC50,7.1000,CHEMBL3513,Q6P7A9
NPC142290,CHEMBL501355,1.0000,IC50,6.1600,CHEMBL3114,P23739
NPC142290,CHEMBL501355,1.0000,IC50,6.7700,CHEMBL3114,P23739
NPC142290,CHEMBL501355,1.0000,IC50,6.0000,CHEMBL2608,P10253
NPC142290,CHEMBL501355,1.0000,IC50,6.9600,CHEMBL5273,P35574
NPC142290,CHEMBL501355,1.0000,IC50,7.0000,CHEMBL2608,P10253
NPC142290,CHEMBL2114210,1.0000,Ki,5.2100,CHEMBL2074,O43451
NPC142290,CHEMBL87169,1.0000,IC50,6.1600,CHEMBL2074,O43451
NPC142290,CHEMBL87169,1.0000,IC50,5.8000,CHEMBL3513,Q6P7A9
NPC142290,CHEMBL87169,1.0000,IC50,6.1000,CHEMBL3513,Q6P7A9
NPC142290,CHEMBL87169,1.0000,IC50,5.5700,CHEMBL3513,Q6P7A9
NPC142290,CHEMBL87169,1.0000,IC50,5.1900,CHEMBL2524,P06280
NPC142290,CHEMBL87169,1.0000,Ki,5.1600,CHEMBL2074,O43451
NPC142290,CHEMBL2115215,1.0000,IC50,5.5000,CHEMBL2074,O43451
NPC142290,CHEMBL2115215,1.0000,IC50,5.3400,CHEMBL3513,Q6P7A9
NPC142290,CHEMBL2115215,1.0000,IC50,5.5200,CHEMBL3513,Q6P7A9
NPC142290,CHEMBL2115215,1.0000,IC50,5.3000,CHEMBL3513,Q6P7A9
NPC142290,CHEMBL2115215,1.0000,IC50,5.5800,CHEMBL4176,P04066
NPC142290,CHEMBL2115215,1.0000,IC50,5.3600,CHEMBL2710,P17164
NPC142290,CHEMBL2115215,1.0000,Ki,6.3500,CHEMBL2074,O43451
NPC142290,CHEMBL2093897,1.0000,IC50,5.0800,CHEMBL2074,O43451
NPC142290,CHEMBL2093897,1.0000,IC50,5.1400,CHEMBL3513,Q6P7A9
NPC142290,CHEMBL2093897,1.0000,IC50,5.0900,CHEMBL3513,Q6P7A9
NPC142290,CHEMBL1169500,1.0000,Ki,6.3500,CHEMBL3545,Q2KIM0
NPC142290,CHEMBL469844,0.9333,Ki,6.7000,CHEMBL2179,P04062
NPC142290,CHEMBL469844,0.9333,IC50,6.1100,CHEMBL5217,Q42656
NPC142290,CHEMBL469844,0.9333,IC50,6.1600,CHEMBL2524,P06280
NPC142290,CHEMBL469844,0.9333,IC50,5.1400,CHEMBL3389,Q02401
NPC142290,CHEMBL469844,0.9333,Ki,6.3000,CHEMBL2524,P06280
NPC142290,CHEMBL469844,0.9333,IC50,6.1200,CHEMBL2524,P06280
NPC142290,CHEMBL469844,0.9333,IC50,6.0000,CHEMBL2524,P06280
NPC142290,CHEMBL312653,0.9333,IC50,5.4400,CHEMBL2680,D3ZUM4
NPC142290,CHEMBL312653,0.9333,IC50,5.4800,CHEMBL3482,Q58D55
NPC142290,CHEMBL312653,0.9333,IC50,5.0100,CHEMBL5272,P35573
NPC142290,CHEMBL312653,0.9333,IC50,5.7000,CHEMBL4357,P07265
NPC142290,CHEMBL312653,0.9333,IC50,5.4400,CHEMBL3389,Q02401
NPC142290,CHEMBL312653,0.9333,Ki,6.7000,CHEMBL3761,Q9HCG7
NPC142290,CHEMBL405957,0.9333,IC50,5.8500,CHEMBL3114,P23739
NPC142290,CHEMBL405957,0.9333,IC50,7.4000,CHEMBL3114,P23739
NPC142290,CHEMBL405957,0.9333,IC50,7.0000,CHEMBL3114,P23739
NPC142290,CHEMBL405957,0.9333,IC50,6.2100,CHEMBL3114,P23739
NPC142290,CHEMBL405957,0.9333,IC50,6.1100,CHEMBL3114,P23739
NPC142290,CHEMBL405957,0.9333,IC50,5.9200,CHEMBL3513,Q6P7A9
NPC142308,CHEMBL562810,1.0000,IC50,5.5700,CHEMBL335,P18031
NPC142308,CHEMBL562810,1.0000,IC50,6.1600,CHEMBL1687677,P00591
NPC142308,CHEMBL564896,0.9792,IC50,5.0400,CHEMBL335,P18031
NPC142339,CHEMBL260553,1.0000,IC50,6.1000,CHEMBL221,P23219
NPC142339,CHEMBL260553,1.0000,IC50,5.7000,CHEMBL230,P35354
NPC142339,CHEMBL260553,1.0000,IC50,5.1600,CHEMBL1978,P11511
NPC142339,CHEMBL260553,1.0000,IC50,5.3000,CHEMBL1978,P11511
NPC142339,CHEMBL260553,1.0000,IC50,5.6600,CHEMBL5189,P10481
NPC142339,CHEMBL260553,1.0000,Ki,6.1000,CHEMBL5189,P10481
NPC142339,CHEMBL260553,1.0000,Ki,5.1300,CHEMBL5189,P10481
NPC142339,CHEMBL260553,1.0000,IC50,5.9100,CHEMBL4158,P49327
NPC142339,CHEMBL260553,1.0000,Ki,5.5000,CHEMBL2007625,O75874
NPC142339,CHEMBL260553,1.0000,IC50,5.5500,CHEMBL335,P18031
NPC142339,CHEMBL260553,1.0000,Ki,5.5700,CHEMBL335,P18031
NPC142339,CHEMBL260553,1.0000,IC50,5.7000,CHEMBL3708265,P36639
NPC142339,CHEMBL260553,1.0000,IC50,5.7200,CHEMBL3334418,P18669
NPC142339,CHEMBL260553,1.0000,IC50,5.0000,CHEMBL3194,P02766
NPC142361,CHEMBL3289099,1.0000,IC50,5.5200,CHEMBL5658,O14684
NPC142405,CHEMBL559980,1.0000,Ki,5.2700,CHEMBL3318,O42713
NPC142415,CHEMBL168,1.0000,IC50,5.4100,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.0600,CHEMBL2392,P06746
NPC142415,CHEMBL168,1.0000,IC50,5.1200,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.1200,CHEMBL4343,P06766
NPC142415,CHEMBL168,1.0000,IC50,5.4300,CHEMBL4343,P06766
NPC142415,CHEMBL168,1.0000,IC50,5.4700,CHEMBL3807,P17706
NPC142415,CHEMBL168,1.0000,IC50,5.3800,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.1000,CHEMBL2366517,Q9YQ12
NPC142415,CHEMBL168,1.0000,IC50,5.4200,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.2500,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.5200,CHEMBL4426,P04054
NPC142415,CHEMBL168,1.0000,IC50,5.5200,CHEMBL2392,P06746
NPC142415,CHEMBL168,1.0000,IC50,5.4000,CHEMBL5983,O60218
NPC142415,CHEMBL168,1.0000,Ki,5.4500,CHEMBL5983,O60218
NPC142415,CHEMBL168,1.0000,Ki,6.1800,CHEMBL5983,O60218
NPC142415,CHEMBL168,1.0000,Ki,6.0300,CHEMBL5983,O60218
NPC142415,CHEMBL168,1.0000,Ki,6.8000,CHEMBL5983,O60218
NPC142415,CHEMBL168,1.0000,Ki,7.1400,CHEMBL5983,O60218
NPC142415,CHEMBL168,1.0000,IC50,7.0500,CHEMBL5983,O60218
NPC142415,CHEMBL168,1.0000,IC50,5.3000,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.4700,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.7000,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.7200,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.3700,CHEMBL3807,P17706
NPC142415,CHEMBL168,1.0000,IC50,5.3500,CHEMBL3807,P17706
NPC142415,CHEMBL168,1.0000,IC50,6.0100,CHEMBL4804,P30305
NPC142415,CHEMBL168,1.0000,IC50,5.0200,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,Ki,5.2200,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.9900,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.9300,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,6.0000,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,6.1600,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,6.1400,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.5200,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.8100,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.6400,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.9600,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.8000,CHEMBL3807,P17706
NPC142415,CHEMBL168,1.0000,IC50,6.0000,CHEMBL3243,P08575
NPC142415,CHEMBL168,1.0000,IC50,5.2700,CHEMBL2635,P51452
NPC142415,CHEMBL168,1.0000,IC50,5.4600,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.1100,CHEMBL3807,P17706
NPC142415,CHEMBL168,1.0000,IC50,8.3000,CHEMBL4081,P13726
NPC142415,CHEMBL168,1.0000,IC50,5.4800,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.6900,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.6200,CHEMBL5533,Q04206
NPC142415,CHEMBL168,1.0000,IC50,5.7900,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.3100,CHEMBL3807,P17706
NPC142415,CHEMBL168,1.0000,IC50,5.1900,CHEMBL3807,P17706
NPC142415,CHEMBL168,1.0000,IC50,5.5700,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.3700,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.5300,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.5800,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,5.3000,CHEMBL3807,P17706
NPC142415,CHEMBL168,1.0000,IC50,7.0000,CHEMBL2265,P23141
NPC142415,CHEMBL168,1.0000,IC50,5.6000,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,6.3000,CHEMBL335,P18031
NPC142415,CHEMBL168,1.0000,IC50,6.1600,CHEMBL3807,P17706
NPC142415,CHEMBL486382,1.0000,IC50,5.3000,CHEMBL335,P18031
NPC142415,CHEMBL486382,1.0000,IC50,5.2900,CHEMBL3807,P17706
NPC142415,CHEMBL1783815,0.8909,IC50,5.4000,CHEMBL2366517,Q9YQ12
NPC142563,CHEMBL267447,1.0000,IC50,6.4200,CHEMBL243,Q72874
NPC142563,CHEMBL267447,1.0000,IC50,6.5000,CHEMBL243,Q72874
NPC142563,CHEMBL267447,1.0000,EC50,6.5000,CHEMBL247,Q72547
NPC142563,CHEMBL267447,1.0000,EC50,6.0100,CHEMBL247,Q72547
NPC142563,CHEMBL267447,1.0000,IC50,6.5000,CHEMBL247,Q72547
NPC142563,CHEMBL267447,1.0000,IC50,6.0000,CHEMBL247,Q72547
NPC142563,CHEMBL282382,1.0000,IC50,6.1600,CHEMBL243,Q72874
NPC142563,CHEMBL282382,1.0000,IC50,6.0100,CHEMBL243,Q72874
NPC142563,CHEMBL7187,1.0000,IC50,5.8500,CHEMBL247,Q72547
NPC142563,CHEMBL7187,1.0000,IC50,6.5400,CHEMBL247,Q72547
NPC142563,CHEMBL7121,1.0000,Ki,5.0300,CHEMBL261,P00915
NPC142563,CHEMBL7121,1.0000,Ki,5.0500,CHEMBL2326,P43166
NPC142563,CHEMBL7121,1.0000,Ki,6.0800,CHEMBL3594,Q16790
NPC142563,CHEMBL7121,1.0000,Ki,6.0900,CHEMBL3242,O43570
NPC142703,CHEMBL284616,1.0000,IC50,6.5200,CHEMBL1900,P15121
NPC142703,CHEMBL284616,1.0000,IC50,5.1000,CHEMBL5983,O60218
NPC142703,CHEMBL284616,1.0000,IC50,5.7500,CHEMBL1900,P15121
NPC142703,CHEMBL284616,1.0000,IC50,6.0200,CHEMBL2622,P07943
NPC142703,CHEMBL284616,1.0000,IC50,7.0000,CHEMBL335,P18031
NPC142703,CHEMBL2261555,1.0000,IC50,5.7400,CHEMBL2622,P07943
NPC142703,CHEMBL441250,0.8913,IC50,6.1900,CHEMBL3471,Q7ZJM1
NPC142703,CHEMBL441250,0.8913,IC50,6.1800,CHEMBL3471,Q7ZJM1
NPC142703,CHEMBL249447,0.8913,IC50,5.8900,CHEMBL3471,Q7ZJM1
NPC142703,CHEMBL249447,0.8913,IC50,6.1900,CHEMBL3471,Q7ZJM1
NPC142703,CHEMBL249447,0.8913,IC50,7.0600,CHEMBL1900,P15121
NPC142703,CHEMBL249447,0.8913,IC50,6.8900,CHEMBL5983,O60218
NPC142703,CHEMBL249447,0.8913,IC50,6.5200,CHEMBL2622,P07943
NPC142703,CHEMBL249447,0.8913,IC50,5.5500,CHEMBL2409,P34913
NPC142703,CHEMBL2261558,0.8913,IC50,6.3400,CHEMBL2622,P07943
NPC142703,CHEMBL4579886,0.8913,IC50,5.3000,CHEMBL2949,P05979
NPC142754,CHEMBL461060,1.0000,IC50,5.7200,CHEMBL3180,O00748
NPC142754,CHEMBL461060,1.0000,IC50,7.0000,CHEMBL2265,P23141
NPC142774,CHEMBL191703,1.0000,Ki,7.1800,CHEMBL4124,Q9QYN8
NPC142774,CHEMBL191703,1.0000,Ki,7.9700,CHEMBL1916,P18825
NPC142774,CHEMBL191703,1.0000,Ki,7.9100,CHEMBL4124,Q9QYN8
NPC142774,CHEMBL191703,1.0000,Ki,8.4600,CHEMBL264,Q9Y5N1
NPC142774,CHEMBL191703,1.0000,Ki,7.9800,CHEMBL1916,P18825
NPC142774,CHEMBL191703,1.0000,Ki,6.1800,CHEMBL1867,P08913
NPC142774,CHEMBL191703,1.0000,Ki,8.3000,CHEMBL264,Q9Y5N1
NPC142774,CHEMBL191703,1.0000,Ki,8.2700,CHEMBL264,Q9Y5N1
NPC142774,CHEMBL191703,1.0000,Ki,7.6100,CHEMBL4124,Q9QYN8
NPC142833,CHEMBL18737,1.0000,IC50,6.6000,CHEMBL2176772,Q9UPN9
NPC142833,CHEMBL18737,1.0000,IC50,6.7800,CHEMBL3108638,O15164
NPC142833,CHEMBL18620,0.9091,IC50,6.6300,CHEMBL2176772,Q9UPN9
NPC142833,CHEMBL18620,0.9091,IC50,6.8700,CHEMBL3108638,O15164
NPC142860,CHEMBL451532,1.0000,IC50,5.3000,CHEMBL1978,P11511
NPC142879,CHEMBL4126200,1.0000,IC50,5.2300,CHEMBL4078,O42275
NPC142879,CHEMBL4126200,1.0000,IC50,5.6800,CHEMBL5763,P81908
NPC142879,CHEMBL4127172,1.0000,IC50,5.1400,CHEMBL4078,O42275
NPC142879,CHEMBL4127172,1.0000,IC50,5.5900,CHEMBL5763,P81908
NPC143022,CHEMBL464276,1.0000,IC50,5.8200,CHEMBL335,P18031
NPC143022,CHEMBL464276,1.0000,IC50,6.1000,CHEMBL3807,P17706
NPC143022,CHEMBL464276,1.0000,IC50,5.9200,CHEMBL3243,P08575
NPC143022,CHEMBL464276,1.0000,IC50,5.2200,CHEMBL2635,P51452
NPC143050,CHEMBL173395,0.8605,IC50,5.9400,CHEMBL5658,O14684
NPC143134,CHEMBL3138327,0.8600,EC50,5.9200,CHEMBL2047,Q96RI1
NPC143168,CHEMBL221137,1.0000,Ki,6.4000,CHEMBL4198,P98170
NPC143168,CHEMBL221137,1.0000,IC50,5.7700,CHEMBL215,P09917
NPC143168,CHEMBL221137,1.0000,IC50,7.2200,CHEMBL215,P09917
NPC143168,CHEMBL221137,1.0000,IC50,6.1000,CHEMBL215,P09917
NPC143168,CHEMBL221137,1.0000,IC50,5.4600,CHEMBL215,P09917
NPC143168,CHEMBL221137,1.0000,IC50,6.6800,CHEMBL3414409,Q2M385
NPC143168,CHEMBL221137,1.0000,IC50,5.1400,CHEMBL5500,Q92831
NPC143168,CHEMBL221137,1.0000,EC50,6.4000,CHEMBL3714079,Q9NQS5
NPC143168,CHEMBL221137,1.0000,IC50,5.3900,CHEMBL4198,P98170
NPC143168,CHEMBL221137,1.0000,IC50,6.7000,CHEMBL5658,O14684
NPC143168,CHEMBL221137,1.0000,EC50,5.3000,CHEMBL3714079,Q9NQS5
NPC143168,CHEMBL221137,1.0000,Ki,7.6300,CHEMBL3714079,Q9NQS5
NPC143168,CHEMBL221598,1.0000,Ki,5.9000,CHEMBL4198,P98170
NPC143168,CHEMBL221598,1.0000,IC50,6.4200,CHEMBL215,P09917
NPC143168,CHEMBL221598,1.0000,IC50,6.1000,CHEMBL3414409,Q2M385
NPC143168,CHEMBL462998,1.0000,IC50,5.3700,CHEMBL215,P09917
NPC143168,CHEMBL462998,1.0000,IC50,6.6400,CHEMBL215,P09917
NPC143168,CHEMBL462998,1.0000,IC50,5.6800,CHEMBL3414409,Q2M385
NPC143168,CHEMBL3416165,1.0000,IC50,5.5100,CHEMBL215,P09917
NPC143168,CHEMBL3416165,1.0000,IC50,6.7700,CHEMBL215,P09917
NPC143168,CHEMBL3416165,1.0000,IC50,5.2900,CHEMBL215,P09917
NPC143168,CHEMBL3416165,1.0000,IC50,5.8000,CHEMBL3414409,Q2M385
NPC143168,CHEMBL462801,1.0000,IC50,5.6000,CHEMBL215,P09917
NPC143168,CHEMBL462801,1.0000,IC50,6.6600,CHEMBL215,P09917
NPC143168,CHEMBL462801,1.0000,IC50,5.3300,CHEMBL215,P09917
NPC143168,CHEMBL462801,1.0000,IC50,6.0500,CHEMBL3414409,Q2M385
NPC143168,CHEMBL3416164,1.0000,IC50,5.3400,CHEMBL215,P09917
NPC143168,CHEMBL3416164,1.0000,IC50,6.7700,CHEMBL215,P09917
NPC143168,CHEMBL3416164,1.0000,IC50,5.4100,CHEMBL215,P09917
NPC143168,CHEMBL3416164,1.0000,IC50,5.5100,CHEMBL3414409,Q2M385
NPC143168,CHEMBL3416163,1.0000,IC50,5.7000,CHEMBL215,P09917
NPC143168,CHEMBL3416163,1.0000,IC50,6.7500,CHEMBL215,P09917
NPC143168,CHEMBL3416163,1.0000,IC50,5.1500,CHEMBL215,P09917
NPC143168,CHEMBL3416163,1.0000,IC50,6.0000,CHEMBL3414409,Q2M385
NPC143168,CHEMBL3416166,1.0000,IC50,6.7200,CHEMBL215,P09917
NPC143168,CHEMBL3263323,1.0000,IC50,5.4000,CHEMBL215,P09917
NPC143268,CHEMBL459546,0.8615,IC50,7.5400,CHEMBL1075094,Q16236
NPC143274,CHEMBL3343908,0.8974,IC50,8.0200,CHEMBL4081,P13726
NPC143402,CHEMBL1332616,1.0000,IC50,5.7700,CHEMBL4523954,A0A024AXB9
