smiles_id,smiles
NPC317573,O=C1O[C@@H](C(=C)C)[C@H]2[C@@](C1)(C)CC[C@@]1([C@@H]2CC[C@H]2[C@@]1(C)CC[C@@H]1[C@@]32CC[C@@](OC3)(C1(C)C)O)C
NPC170475,OC[C@H]1O[C@@H](Oc2ccc(cc2)[C@@H]2CC(=O)c3c(O2)cc(cc3)O)[C@@H]([C@H]([C@@H]1O)O)O
NPC200708,OC[C@H]1O[C@@H](Oc2ccc(cc2)[C@@H]2CC(=O)c3c(O2)cc(cc3)O)[C@@H]([C@H]([C@@H]1O)O)O[C@H]1OC[C@@]([C@@H]1O)(O)CO
NPC147686,Oc1ccc(cc1)[C@@H]1CC(=O)c2c(O1)cc(cc2)O
NPC95392,OC[C@@H]1O[C@H](Oc2c(OC)cc(cc2OC)[C@H]2OC[C@H]3[C@@H]2CO[C@@H]3c2cc(OC)c(c(c2)OC)O[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O)O)O)[C@H]([C@@H]([C@H]1O)O)O
NPC278525,O=C1c2ccccc2c2c3c1nccc3cc1c2OCO1
NPC60186,COc1c(O)c2CN(C)CCc2c2c1c1cc(OC)c(cc1cc2)O
NPC280026,O[C@@H]1CC[C@]2([C@@H](C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)O)C)C)C
NPC144557,O=C(O[C@@H](C(=O)O)Cc1ccc(c(c1)O)O)/C=C/c1ccc(c2c1[C@H](C(=O)O)[C@H](O2)c1ccc(c(c1)O)O)O
NPC197089,C[C@@H]1/C=C/[C@H](CCC(=C)C(=O)CC1)C(O)(C)C
NPC126293,OC(=O)[C@H](Cn1ccc(=O)c(c1)O)N
NPC118522,NC[C@H](c1ccc(c(c1)O)O)O
NPC300984,CCCCCc1c2Oc3cc(OC)cc(c3C(=O)Oc2cc(c1C(=O)O)O)C(=O)CCCC
NPC159963,COC(=O)C1=C2Nc3c([C@@]42[C@@H]2[C@@](C1)(CC)[C@H]1O[C@H]1CN2CC4)cccc3
NPC471617,Clc1cc(Br)c2c(c1)CCc1c([C@@H]2C2CCN(CC2)C(=O)CC2CCN(CC2)C(=N)O)ncc(c1)Br
NPC305355,O=C(c1ccc2c(c1O)C=CC(O2)(C)C)/C=C/c1ccccc1
NPC102741,CC(=O)OC[C@]1(C)CCC[C@@]23[C@@H]1[C@H](O)[C@](O)(OC2)[C@@]12[C@H]3CC[C@H]([C@H]2O)C(=C)C1=O
NPC56656,CC(=O)OC[C@]1(C)CCC[C@@]23[C@@H]1[C@H](O)[C@](O)(OC2)[C@]12[C@H]3CC[C@H](C1)C(=C)C2=O
NPC471474,CC(=O)OC[C@]1(C)CCC[C@@]23[C@@H]1[C@H](O)[C@](O)(OC2)[C@]12[C@H]3[C@H](O)C[C@H](C1)C(=C)C2=O
NPC186054,CC(=O)O[C@@H]1C[C@@H]2C[C@]3([C@@H]1[C@@]14CCCC([C@H]4[C@@H]([C@]3(OC1)O)O)(C)C)C(=O)C2=C
NPC3316,O[C@H]1[C@H](C)C2C(=O)O[C@H]3[C@@]2([C@H]([C@H]1O)[C@@]1(C)[C@H](O)C(=O)C=C([C@@H]1[C@H]3O)C)C
NPC115674,OC[C@H]1O[C@@H](Oc2cc(O)c3c(c2)oc(cc3=O)c2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1O)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O
NPC182814,C=C[C@H]1[C@@H](OC=C([C@H]1/C=C/c1ccc[n+](c1)[C@H](C(=O)O)C)C(=O)[O-])O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O
NPC50997,C=C[C@H]1[C@@H](OC=C([C@H]1/C=C/c1ccc[n+](c1)[C@@H](C(=O)[O-])Cc1ccccc1)C(=O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O
NPC12944,C=C[C@H]1[C@@H](OC=C([C@H]1/C=C/c1c[n+](cc(c1)C(=O)O)[C@H](C(=O)[O-])CC(C)C)C(=O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O
NPC111732,C=C[C@H]1[C@@H](OC=C([C@H]1/C=C/c1c[n+](cc(c1)C(=O)O)[C@@H](C(=O)[O-])Cc1ccccc1)C(=O)O)O[C@@H]1O[C@H](CO)[C@H]([C@@H]([C@H]1O)O)O
NPC116961,CCOC(=O)N1CCC(=C2c3ccc(cc3CCc3c2nccc3)Cl)CC1
NPC112192,COc1cc(OC)ccc1CCC(=O)c1ccc(cc1)O
NPC96217,O=C[C@@H]1[C@](C)(COC(=O)C)CC[C@@H]([C@@]21COC(=O)[C@]13[C@H]2[C@H](O)C[C@H](C1)C(=C)C3=O)OC(=O)C
NPC10781,N[C@H](C(=O)O)Cc1ccccc1
NPC11433,OC(=O)[C@@H]1CCCN1
NPC105023,S=C=NCCCC[S@@](=O)C
NPC69454,OC/C(=C/CC[C@H]([C@H]1CC[C@@]2([C@]1(C)CCC1=C2C(=O)C[C@@H]2[C@]1(C)CC[C@@H](C2(C)C)O)C)C)/C
NPC17677,COc1c(OC)ccc2c1[C@H](CC(=O)C)N(C)c1c2ccc2c1cc(O)c(c2)O
NPC471489,C=CC(c1c(O)c(O)c(c2c1c1N(C)[C@@H](CC(=O)C)c3c(c1cc2)ccc(c3OC)OC)C(C=C)(C)C)(C)C
NPC224652,CC1=C2C[C@@H]3[C@]([C@@H]2[C@@H]2[C@@H](CC1)C(=C)C(=O)O2)(O3)C
NPC252133,OC[C@@]12CC[C@H]([C@@H]2[C@@H]2[C@](CC1)(C)[C@]1(C)CC[C@@H]3[C@]([C@H]1CC2)(C)C[C@H]([C@@H](C3(C)C)OC(=O)/C=C/c1ccc(c(c1)O)O)O)C(=C)C
NPC271803,O=C1CCC[C@H]2N1C[C@@H]1C[C@H]2CN2[C@H]1CCCC2
NPC43300,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]1CC[C@H]3[C@@]([C@]1(C)CC2)(C)CC[C@@H]1[C@]3(C)CCC(=O)C1(C)C)C
NPC305835,CC(=O)O[C@H]1CC[C@]2([C@H](C1(C)C)CC[C@@]1([C@@H]2CC[C@H]2[C@@]1(C)CC[C@@]1([C@@H]2[C@@H](CC1)C(=C)C)C)C)C
NPC192638,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]1CC[C@H]3[C@@]([C@]1(C)CC2)(C)CC[C@@H]1[C@]3(C)CC[C@@H](C1(C)C)O)C
NPC471900,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]1CC[C@H]3[C@@]([C@]1(C)CC2)(C)CC[C@@H]1[C@]3(C)CC[C@@H]([C@]1(C)C(=O)O)O)C
NPC142405,CC(=CCc1c2O[C@@H](CC(=O)c2c(c2c1OC(C)(C)C=C2)O)c1ccc(cc1)O)C
NPC203819,CC(=CCC1=C(O)C(=C(C(C1=O)(CC=C(C)C)CC=C(C)C)O)C(=O)CC(C)C)C
NPC103743,CC(=CCC1=C2OC(C)(C)C=CC2(C(=O)C(=C1O)C(=O)CC(C)C)CC=C(C)C)C
NPC113370,CC(=CCC1=C2OC(C)(C)C=CC2(C(=O)C(=C1O)C(=O)C(C)C)CC=C(C)C)C
NPC93271,CC(=CCC1=C2OC(CC2(C(=O)C(=C1O)C(=O)CC(C)C)CC=C(C)C)C(O)(C)C)C
NPC135576,CC(=CCC1=C2OC(CC2(C(=O)C(=C1O)C(=O)C(C)C)CC=C(C)C)C(O)(C)C)C
NPC138248,COc1cc(O)c2c(c1)CCc1c2ccc(c1)O
NPC279121,Oc1cc(O)c2c(c1)oc(cc2=O)c1ccc(c(c1)O)O
NPC190003,CCOC(=O)[C@H]1O[C@@H](Oc2cc(O)c3c(c2)oc(cc3=O)c2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1O)O)O
NPC223124,[O+]=c1cc2CCn3c2c(c1)c1cc2OCOc2cc1c3
NPC208118,CO[C@H]1C[C@@]2(O)[C@H]3[C@H]([C@@H]1C[C@H]3[C@@]13[C@H]4[C@@]2(O)[C@@H](OC)[C@@H]1[C@@](CN4CC)(CO)CC[C@@H]3OC)OC
NPC126481,C=C[C@@H]1[C@H]2C=C(C[C@]1(N)c1c(C2)nc(cc1)O)CO
NPC99088,C/C(=C\C=C\C=C(\C=C\C=C(\C=C\C=C(\CCC=C(C)C)/C)/C)/C)/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C
NPC181653,O[C@H]1C=C2CCN3[C@H]2[C@@H]([C@@H]1O)c1cc2OCOc2cc1C3
NPC122471,NC(=N)NCC/C=C(\C(=O)O)/CC(=O)O
NPC210434,COc1c(OC)cc2c3c1c1ccccc1C(=O)c3ncc2
NPC77717,OC[C@H]1O[C@@H](O[C@H]2[C@@H](OC[C@@H]([C@@H]2O)O[C@@H]2O[C@H](CO)[C@H]([C@@H]([C@H]2O[C@@H]2OC[C@H]([C@@H]([C@H]2O)O)O)O)O)O[C@H]2CC[C@]3([C@H](C2(C)C)CC[C@@]2([C@@H]3CC[C@]34[C@@]2(C)C[C@H]([C@@]2([C@H]4CC(C)(C)CC2)CO3)O)C)C)[C@@H]([C@H]([C@@H]1O)O)O
NPC42716,Oc1ccc2c(c1)OC[C@@H]1[C@H]2Oc2c1cc1c(c2)OCO1
NPC293319,CC(=CCC[C@]1(C)CCc2c(O1)c(O)ccc2[C@@H]1CC(=O)c2c(O1)cc(c(c2O)CC=C(C)C)O)C
NPC125855,CC(=CCc1cc(ccc1O)[C@@H]1CC(=O)c2c(O1)cc(c(c2O)CC=C(C)C)O)C
NPC212932,C/C(=C\Cc1c(O)cc2c(c1O)c(=O)c(c(o2)c1ccc(cc1)O)O)/CCC=C(C)C
NPC191037,C/C=C/c1ccc(c(c1)OC)O[C@H]([C@H](c1ccc(c(c1)OC)O)O)C
NPC57119,COc1cc(ccc1OC)[C@@H]1O[C@@H]([C@H]([C@H]1C)C)c1ccc2c(c1)OCO2
NPC188433,C=CC(c1c2OC(C)(C)C=Cc2c(c2c1oc1c(O)c(O)ccc1c2=O)O)(C)C
NPC185258,C=CC(c1c(O)c(CC=C(C)C)c2c(c1O)c(=O)c1c(o2)cc(c(c1)O)O)(C)C
NPC135801,Oc1cc(O)c(c(c1)O)C(=O)c1ccc(c(c1)O)O
NPC43158,COC(=O)C1(O)CC(OC(=O)/C=C/c2ccc(c(c2)O)O)C(C(C1)OC(=O)/C=C/c1ccc(c(c1)O)O)O
NPC17165,C=C1[C@@H]2C[C@@H]([C@@H]3[C@]4(C1=O)[C@@H]2O[C@@H]1[C@@]23CCCC([C@H]2[C@@H]([C@]4(O)O1)O)(C)C)O
NPC135548,O=C[C@@]1(C)CCC[C@@]2([C@@H]1C[C@@H](O)[C@]13[C@H]2C[C@@H]([C@H]([C@H]1O)C(=C)C3=O)O)C
NPC470037,COC(=O)[C@@]1(C)C[C@@H]2[C@@](CC1=O)(C)CC[C@]1([C@@]2(C)CC[C@@]2(C1CC(=O)c1c2cc(O)c(c1C=O)O)C)C
NPC28724,C=CCC1=C[C@]2(OC)C(=O)C([C@@H]1O)[C@@H]([C@H]2C)c1cc(OC)c(c(c1)OC)OC
NPC168922,COc1c2cc3OCOc3cc2nc2c1cco2
NPC154683,CC(=CCOc1cc(O)c2c(c1)C(=O)c1c(C2=O)c(O)cc(c1)C)C
NPC305464,OC[C@]1(C)[C@@H](O)[C@H](O)C[C@]2([C@H]1[C@H](O)C[C@@]1([C@@H]2CC=C2[C@@]1(C)CC[C@@]1([C@H]2[C@@H](C)[C@@H](CC1)C)C(=O)O)C)C
NPC295034,C=CCc1ccc(c(c1)c1cc(C=O)ccc1O)O
NPC288411,C=CCc1ccc(c(c1)c1cc(CC=C)ccc1O)O
NPC189248,COc1cc(OC)c(cc1[C@@H]1[C@H](C)[C@H]([C@H]1c1cc(OC)c(cc1OC)OC)C)OC
NPC205934,CC(=CCCC1(C)C=Cc2c(O1)c(C)cc1c2[nH]c2c1cccc2)C
NPC214264,O[C@H]1C[C@@]2(C)[C@@H](C[C@H]1O)C(=O)C=C1[C@@H]2CC[C@]2([C@@]1(O)CC[C@@H]2[C@]([C@@H](C[C@H](C(O)(C)C)C)O)(O)C)C
NPC188814,O=C(c1c(O)cccc1O)CCCCCCCCc1ccccc1
NPC196976,Oc1ccc(cc1)CCCCCCCCC(=O)c1c(O)cccc1O
NPC244441,Oc1cc(CCCCCCCCC(=O)c2c(O)cccc2O)ccc1O
NPC98098,OC(=O)/C=C\C(=O)O
NPC111490,O[C@@H]1[C@H]2COC(=O)c3cc(O)c(c(c3c3c(C(=O)O[C@@H]1[C@H]([C@@H](O2)OC(=O)c1cc(O)c(c(c1)O)O)O)cc(Oc1c(cc(c(c1O)O)O)C(=O)O)c(c3O)O)O)O
NPC186628,COc1c(Cc2c(OC)c(C)c(c(c2O)C(=O)C)O)c(O)c(c(c1C)O)C(=O)C
NPC228779,CC(=CCc1c(O)c(Cc2c(O)c(C)c(c(c2O)C(=O)C)O)c2c(c1O)C(=O)C[C@H](O2)c1ccccc1)C
NPC3474,O=C(c1cc(O)c(c(c1)O)O)O[C@@H]1O[C@@H]2COC(=O)c3cc(O)c(c(c3c3c(C(=O)O[C@@H]4[C@H]1OC(=O)c1cc(O)c(c5c1[C@@H]1C(=CC(=O)[C@](O5)(C1(O)O)O)C(=O)O[C@H]24)O)cc(Oc1c(cc(c(c1O)O)O)C(=O)O)c(c3O)O)O)O
NPC3343,OC(=O)CC(=O)O
NPC158853,O=c1ccoc(c1O)C
NPC127624,COc1cc(cc(c1O)OC)c1[o+]c2cc(O)cc(c2cc1O)O
NPC21324,CCCCCCC[C@@H](C/C=C/CCC(=O)N(C/C(=C/Cl)/[C@]12O[C@H]1CC=C(C2=O)C)C)OC
NPC46764,CCCCC[C@@H](C/C=C/CCC(=NC/C(=C/Cl)/[C@H]1C(=O)C(C)(C)C(=O)[C@H]([C@@]1(C)O)C)O)OC
NPC36181,CCCC(=O)c1c(O)c2c(cc(=O)oc2c(c1O)CC=C(C)C)c1ccccc1
NPC221173,CCCC(=O)c1c2OC(C)(C)C=Cc2c2c(c1O)c(CCC)cc(=O)o2
NPC470556,CCC(C(=O)c1c(O)c(CC=C(C)C)c(c2c1oc(=O)cc2[C@@H](OC(=O)C)CC)O)C
NPC112829,CCCC(=O)c1c(O)c(C/C=C(/CCC=C(C)C)\C)c(c2c1oc(=O)cc2[C@@H](OC(=O)C)CC)O
NPC307895,CC[C@@H](c1cc(=O)oc2c1c(O)c(C/C=C(/CCC=C(C)C)\C)c(c2C(=O)CC(C)C)O)OC(=O)C
NPC1886,CC(CC(=O)c1c(O)c2c(cc(=O)oc2c(c1O)CC=C(C)C)c1ccccc1)C
NPC470372,COc1cc(ccc1O[C@@H]([C@@H](c1ccc(c(c1)OC)OC)O)C)[C@H]1O[C@@H]([C@@H]([C@H]1C)C)c1ccc(c(c1)O)O[C@@H]([C@@H](c1ccc(c(c1)OC)OC)O)C
NPC93610,COc1cc(ccc1O[C@@H]([C@@H](c1ccc(c(c1)OC)OC)O)C)[C@H]1O[C@@H]([C@@H]([C@H]1C)C)c1ccc(c(c1)OC)O[C@@H]([C@@H](c1ccc2c(c1)OCO2)O)C
NPC160548,OC(c1ccccc1)C(=O)O
NPC228383,OC[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)c1c(O)cc2c(c1O)c(=O)c1c(o2)cc(c(c1)O)O
NPC16287,C[C@@H]([C@H]1CC[C@@]2([C@]1(C)CC[C@@]13[C@H]2CC[C@@H]2[C@]3(C1)CCC(=O)C2(C)C)C)CC/C=C(/C(=O)O)\C
NPC275780,COc1c(O)cc2c(c1CC=C(C)C)c(=O)c1c(o2)cc2c(c1O)C=CC(O2)(C)C
NPC117854,COc1c(O)cc2c(c1CC=C(C)C)c(=O)c1c(o2)cc2c(c1O)CC(C(O2)(C)C)O
NPC228785,COc1c(O)cc2c(c1CC=C(C)C)c(=O)c1c(o2)cc(c(c1O)CC=C(C)C)O
NPC227337,C/C(=C\Cc1c(O)cc2c(c1O)c(=O)c1c(o2)c(O)ccc1)/CCC=C(C)C
NPC42482,OC[C@H]1O[C@@H](O[C@H]2CC[C@]3(C(=CC[C@@H]4[C@@H]3CC[C@]3([C@H]4C[C@H]4[C@]3(O)[C@H](C)[C@]3(O4)CC[C@H](CO3)C)C)C2)C)[C@@H]([C@H]([C@@H]1O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)O
NPC86412,OC[C@H]([C@H]([C@@H]([C@@H](CO)O)O)O)O
NPC133461,CC1=Cc2c(ccc(c2C(=O)C1=O)C)C(C)C
NPC135730,CC1COC2=C(C)C(=O)C(=O)c3c2c1ccc3C
NPC13784,CC1=C2OC=C(c3c2c(C(=O)C1=O)c(C)cc3)C
NPC282577,O=C1C(=Cc2c(C1=O)c(C)cc(c2C(C)C)O)C
NPC218970,C=C1[C@@H]2CC[C@@H]3[C@]([C@@H]1O)(C2)[C@]1(O)OC[C@@]23C(=O)C=CC([C@H]2[C@@H]1O)(C)C
NPC85391,CC(=O)OC[C@]1(C)[C@@H](O)C[C@H]([C@@]23[C@@H]1[C@H](O)[C@](O)(OC2)[C@]12[C@H]3CC[C@H](C1)C(=C)C2=O)O
NPC131903,CC(=O)OC[C@]1(C)[C@H](CC[C@@]23[C@@H]1[C@H](O)[C@](O)(OC2)[C@]12[C@H]3CC[C@H](C1)C(=C)C2=O)OC(=O)C
NPC268343,CC(=O)OC[C@]1(C)C(CC[C@@]23[C@@H]1C[C@](O)(OC2)[C@]12[C@H]3CC[C@H]([C@H]1O)C1(C2=O)CCC21[C@@H]1CC[C@@H]3[C@](C2=O)([C@@H]1O)[C@@]1(O)OC[C@@]23CCC([C@@]([C@H]2C1)(C)COC(=O)C)OC(=O)C)OC(=O)C
NPC163249,C=C1[C@@H]2CC[C@@H]3[C@](C1=O)(C2)C(=O)C(=C1[C@@]23CO[C@@H](C1(C)C)CC2=O)O
NPC274827,CC(=O)O[C@H]1[C@@H]2[C@](C)(CC[C@H]([C@@]32CO[C@]1(O)[C@]12[C@H]3CC[C@H](C1)C(=C)C2=O)OC(=O)C)COC(=O)C
NPC320118,CC(=O)OC[C@]1(C)[C@H](CC[C@@]23[C@@H]1[C@H](O)[C@](O)(OC2)[C@]12[C@H]3C=C[C@H](C1)C(=C)C2=O)OC(=O)C
NPC105525,OC[C@H]1OC[C@@H]([C@H]([C@@H]1O)OC(=O)c1cc(O)c(c(c1)O)O)O
NPC12218,OC[C@H]1OC[C@@H]([C@H]([C@@H]1OC(=O)c1cc(O)c(c(c1)O)O)O)O
NPC121573,OC[C@H]1OC[C@@H]([C@H]([C@@H]1O)OC(=O)c1cc(O)c(c(c1)O)O)OC(=O)c1cc(O)c(c(c1)O)O
NPC22176,OC[C@H]1OC[C@@H]([C@H]([C@@H]1OC(=O)c1cc(O)c(c(c1)O)O)O)OC(=O)c1cc(O)c(c(c1)O)O
NPC142528,O[C@@H]1[C@H](CO[C@@H]([C@H]1OC(=O)c1cc(O)c(c(c1)O)O)COC(=O)c1cc(O)c(c(c1)O)O)OC(=O)c1cc(O)c(c(c1)O)O
NPC66840,Oc1c(O)cc2cc1Oc1ccc(cc1)CCc1c(Oc3cc(CC2)ccc3)c(O)ccc1
NPC474227,COc1cc2CCc3cccc(c3)Oc3c(CCc4ccc(Oc(c1OC)c2)cc4)cccc3OC
NPC256307,Oc1c(O)ccc2c1Oc1cccc(c1)CCc1cc(O)c(c(c1)Oc1ccc(CC2)cc1)O
NPC134431,Oc1ccc2cc1Oc1ccc(cc1)CCc1c(Oc3cc(CC2)ccc3)c(O)ccc1
NPC88043,OC[C@H]1O[C@@H](Oc2ccc(c(c2O)O)C(=O)/C=C/c2ccc(c(c2)O)O)[C@@H]([C@H]([C@@H]1O)O)O
NPC244699,CC1=CC(=O)c2c(C1=O)c(ccc2O)c1ccc(c2c1C(=O)C(=CC2=O)C)O
NPC469630,COc1c(OC)c(O)cc2c1c1c(C[C@@H]([C@@H]([C@H]2OCc2ccccc2)C)C)cc(c(c1OC)OC)O
NPC67003,OC[C@@]1(C)CCC[C@]2([C@H]1[C@H](O)C[C@H]([C@]2(O)CCc1cocc1)C)C
NPC34927,OC[C@H]1O[C@@H](OCCc2ccc(c(c2)O)OC)[C@@H]([C@H]([C@@H]1OC(=O)/C=C/c1ccc(c(c1)OC)O)O[C@@H]1O[C@@H](C)[C@@H]([C@H]([C@H]1O)O)O)O
NPC84319,O[C@@H]1C[C@@]2(C)[C@H](C([C@H]1O)(C)C)CC[C@@]1([C@@H]2CC=C2[C@@]1(C)CC[C@@]1([C@H]2CC(C)(C)CC1)C(=O)O)C
NPC136313,COC(=O)[C@@]12CCC(C[C@H]2C2=CC[C@H]3[C@@]([C@@]2(CC1)C)(C)CC[C@@H]1[C@]3(C)C[C@H]([C@@H](C1(C)C)O)O)(C)C
NPC68779,COc1cc(ccc1O)C[C@H]1C(=O)OC[C@@H]1Cc1ccc(c(c1)OC)O
NPC31187,O=C1CC[C@@H]2[C@]([C@H]1C)(C)CC[C@H]1[C@@]2(C)CC[C@@]2([C@]1(C)CC[C@@]1([C@H]2C[C@@](C)(CC1)C(=O)O)C)C
NPC471215,Oc1ccc2c(c1)OCC1C2Oc2c1ccc(c2)O
NPC99572,COc1cc(ccc1O)[C@H]1OC[C@H]2[C@@H]1COC2c1cc(OC)c(c(c1)OC)O
NPC475803,C=C1[C@@H]2CC[C@@H]3[C@](C1=O)([C@@H]2O)[C@@]1(O)OC[C@@]23[C@@H](O)CCC([C@H]2C1)(C)C
NPC310220,OC(=O)CC(CC(=O)O)(O)C
NPC307963,COc1ccc2c(c1)c(CCN=C(O)C)c[nH]2
NPC471142,COC(=O)/C/1=C/[C@@H](O)C/C(=C\[C@@H]2[C@@H]([C@@H]([C@@H]1OC(=O)C)OC(=O)C(C)C)C(=C)C(=O)O2)/CO
NPC43945,O=C1C=C(C)C(=O)c2c1cccc2
NPC284475,C/C(=C\CC/C(=C/CC1=C(C)C(=O)c2c(C1=O)cccc2)/C)/CC/C=C(/CCC=C(C)C)\C
NPC306555,COc1ccc2c(c1O)c1c(OC)c(OC)cc3c1C(C2)[N+](C)(C)CC3
NPC59035,CC1CCc2c(C1)occ2C
NPC223468,CC1CCC(C(C1)O)C(C)C
NPC194034,OCC(COc1ccccc1C)O
NPC189314,Sc1ncnc2c1nc[nH]2
NPC105513,NCCc1cc(OC)c(c(c1)OC)OC
NPC232316,COc1cc(ccc1O)C[C@H]([C@H](Cc1ccc(c(c1)OC)O)C)C
NPC469932,CC(CC(=O)c1c(O)c2C=CC(Oc2c2c1oc(=O)cc2c1ccccc1)(C)CCC=C(C)C)C
NPC469933,CCC(C(=O)c1c(O)c2C=CC(Oc2c2c1oc(=O)cc2c1ccccc1)(C)CCC=C(C)C)C
NPC469934,CC(CCC(C1(C)Oc2c(C1)c(O)c(c1c2c(cc(=O)o1)c1ccccc1)C(=O)CC(C)C)(O)C)C
NPC297886,O=c1oc2c3C=CC(Oc3c(c(c2c(c1)c1ccccc1)O)C(=O)C(C)C)(C)C
NPC94794,CC(=CCc1c(O)c(C(=O)C(C)C)c(c2c1oc(=O)cc2c1ccccc1)O)C
NPC150837,Cc1cccc(c1)O
NPC230775,CN(C(=N)NC(=N)N)C
NPC256853,CS(=O)(=O)C
NPC33320,COc1c2oc(=O)ccc2cc2c1occ2
NPC15805,COc1cc(cc(c1OC)OC)c1ccccc1
NPC188717,COC(=O)C1=CO[C@H](C2C1CC=C2CO)O
NPC23593,COC(=O)[C@@H]1[C@@H](c2ccccc2)[C@]2([C@]([C@@H]1O)(O)c1c(O2)cc(cc1OC)OC)c1ccc2c(c1)OCO2
NPC100734,COc1ccc2c(c1)[nH]c1c2CCN2[C@H]1C[C@@H]1[C@H](C2)C[C@@H]([C@H]([C@@H]1C(=O)OC)OC)OC(=O)c1cc(OC)c(c(c1)OC)OC
NPC79129,COC(=O)[C@H]1[C@H](O)CC[C@@H]2[C@@H]1C[C@@H]1N(C2)CCc2c1[nH]c1c2cccc1
NPC293255,COC(=O)C1=CO[C@H]([C@H]2[C@@H]1C[C@@H]1N(C2)CC[C@@]21C(=Nc1c2cccc1)O)C
NPC306344,OCC1OC(O[C@@H]2OC=C([C@@H]3[C@H]2C(=CC3)CO)C(=O)OC)C(C(C1O)O)O
NPC469384,COC(=O)C1=CO[C@H]([C@H]2[C@@H]1C=C[C@@]12OC(=O)C(=C1)[C@@H](c1ccc(c(c1)OC)O)O)O[C@@H]1O[C@H](COC(=O)C)[C@H]([C@@H]([C@H]1O)O)O
NPC119773,COC(=O)C1=CO[C@H]([C@H]2[C@@H]1C=C[C@@]12OC(=O)C(=C1)[C@@H](c1ccc(cc1)O)O)O[C@@H]1O[C@H](COC(=O)C)[C@H]([C@@H]([C@H]1O)O)O
NPC286919,OC[C@H]1O[C@@H](O[C@@H]2OC=C([C@@H]3[C@H]2[C@]2(C=C3)OC(=O)C(=C2)[C@@H](c2ccc(c(c2)OC)O)O)C(=O)OC)[C@@H]([C@H]([C@@H]1O)O)O
NPC143246,OC[C@H]1O[C@@H](O[C@@H]2OC=C([C@@H]3[C@H]2[C@]2(C=C3)OC(=O)C(=C2)[C@@H](c2ccc(cc2)O)O)C(=O)OC)[C@@H]([C@H]([C@@H]1O)O)O
NPC191136,COC(=O)[C@H](CS)N
NPC212643,COC(=O)/C=C/c1ccc2c(c1)OCO2
NPC246716,COC(=O)c1c(C)c2Oc3c(C(=O)Oc2c(c1O)C)c(C)cc(c3C=O)O
NPC313985,COC(=O)C1C(O)CCC2C1CC1N(C2)CCc2c1[nH]c1c2cccc1
NPC263955,O=CO[C@@H]1[C@H](C(=O)OC)[C@H]([C@]2([C@]1(O)c1c(OC)cc(cc1O2)OC)c1ccc2c(c1)OCO2)c1ccccc1
NPC95309,COC(=O)c1ccc(cc1O)O
NPC168471,COC(=O)c1c(O)cc(c2c1cc(O)c(c2)C)C(C)C
NPC230951,COC(=O)c1ccccc1OC(=O)C
NPC180905,COc1cc(C)c(c(c1)O)C(=O)OC
NPC192831,COC(=O)[C@@]1(O)C[C@@H](OC(=O)/C=C/c2ccc(c(c2)O)O)[C@@H]([C@@H](C1)O)OC(=O)/C=C/c1ccc(c(c1)O)O
NPC98270,COC(=O)[C@@]12CC[C@H]([C@@H]2[C@@H]2[C@](CC1)(C)[C@]1(C)CC[C@@H]3[C@]([C@H]1CC2)(C)CC[C@@H](C3(C)C)OC(=O)C)C(=C)C
NPC212808,C=CC1C(OC=C(C1CC1CC(=O)CC(O1)CC(=O)CCc1ccc(cc1)O)C(=O)OC)OC1OC(CO)C(C(C1O)O)O
NPC267517,COC(=O)[C@@]12CCC(C[C@H]2C2=CC[C@H]3[C@@]([C@@]2(CC1)C)(C)CC[C@@H]1[C@]3(C)CCC(=O)C1(C)C)(C)C
NPC188895,COC(=O)c1ccc(cc1)C=O
NPC220540,COc1ccc(cc1)C(=O)OC
NPC306343,COC(=O)[C@]1(O)C[C@@H](O)[C@H]([C@@H](C1)OC(=O)/C=C/c1ccc(c(c1)O)O)OC(=O)c1cc(O)c(c(c1)O)O
NPC315634,COc1ccc2c(c1)[nH]c1c2CCN2C1CC1C(C2)CC(C(C1C(=O)OC)OC)OC(=O)c1cc(OC)c(c(c1)OC)OC
NPC474395,OCC(=C)C1[C@@H](O)[C@@H]([C@H](C[C@@]1(C)C(=C)O)OC(=O)C(=C)[C@H](CO)O)C(=C)C(=O)OC
NPC107739,COC(=O)[C@@H]1[C@@H](c2ccccc2)[C@]2([C@]([C@@H]1O)(OC)c1c(O2)cc(cc1OC)OC)c1ccc2c(c1)OCO2
