smiles_id,smiles
NPC190461,COc1cc2cc3c4c(cc(OC)c(OC)c4c2cc1OC)CCN3C
NPC51443,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)ccc12
NPC50362,C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21
NPC94167,Cc1cc2nc3c(O)nc(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C
NPC470090,Oc1c2ccccc2c2c3c(cccc13)N=N2
NPC72455,COc1cc2c(cc1-c1cc3cc4ccoc4cc3oc1=O)OCO2
NPC133817,Cc1cccc2c1C(=O)[C@H]1[C@H](CCN3CCC[C@H]13)O2
NPC208553,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](N=C(O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
NPC290005,COc1cc2c3cc1Oc1cc(ccc1O)C[C@@H]1c4c(cc(OC)c(O)c4Oc4ccc(cc4)C[C@H]3N(C)CC2)CCN1C
NPC28510,CC[C@@H]1CN2CC[C@@]3(O)C(=Nc4cccc(OC)c43)[C@@H]2C[C@@H]1/C(=C\OC)C(=O)OC
NPC243483,C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
NPC293624,COC1=C(OC)[C@]23CCc4ccc(OC)c(O)c4[C@@]2(CC1=O)CC(=O)N3C
NPC66909,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314
NPC297322,Cc1cccc(O)c1C(=O)C1=CCCN2CCC[C@H]12
NPC8466,C/C=C/C=O
NPC128713,O=C(O)CCC(=O)C(=O)O
NPC319628,O=C(/C=C/c1ccc(O)c(O)c1)OC1C(O)CC(OC(=O)/C=C/c2ccc(O)c(O)c2)(C(=O)O)CC1O
NPC306277,NCCCCCN
NPC124478,O=c1c(-c2ccc(O)cc2)coc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12
NPC6888,COc1cccc(OC)c1C(=O)O
NPC60553,Oc1ccc2ccccc2n1
NPC144557,O=C(/C=C/c1ccc(O)c2c1[C@H](C(=O)O)[C@@H](c1ccc(O)c(O)c1)O2)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O
NPC178134,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23
NPC226855,CCOC(=O)c1ccc(O)c(O)c1
NPC321011,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21
NPC55068,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@@H](N)CO
NPC264317,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
NPC298486,CNCCc1ccc(OC)c(OC)c1
NPC291389,Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12
NPC166424,c1cncc(C2CCCCN2)c1
NPC201731,CC(C)=CCc1c2c(c3occ(-c4ccc(O)cc4)c(=O)c3c1O)C=CC(C)(C)O2
NPC208022,Nc1cc2nc3ccccc3oc-2cc1=O
NPC324386,Cc1c(O)cc2c(c1O)C(=O)CC(c1ccc(O)cc1)O2
NPC226453,N=C(N)NCCC[C@H](N)C(=O)O
NPC179787,Cc1nccc2c1[nH]c1ccccc12
NPC118522,NC[C@@H](O)c1ccc(O)c(O)c1
NPC170749,CCC(C)C(=O)OCC1(c2ccc(C)cc2OC(=O)C(C)C)CO1
NPC108288,O=C1C=CC(=O)c2c(O)cccc21
NPC40702,COc1c(O)cc2c(=O)oc3c(OC)c(O)cc4c(=O)oc1c2c34
NPC114682,O=C(CCO)c1ccc(O)cc1
NPC261351,O=CC(O)CO
NPC240108,O=C(/C=C/c1ccccc1)OCCc1ccccc1
NPC281398,Cc1coc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C
NPC137922,Oc1c(Br)cc(Br)cc1Oc1c(O)c(Br)c(Br)c(Br)c1Br
NPC141574,COc1c(O)c(C=O)c2c(O)c(-c3c(C)cc4c(C(C)C)c(OC)c(O)c(C=O)c4c3O)c(C)cc2c1C(C)C
NPC108455,O=C(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)c1cc(O)c(O)c(O)c1
NPC243677,CC(C)=CCc1cc(/C=C/C(=O)O)cc(CC=C(C)C)c1O
NPC224389,O=C(/C=C/c1ccc(O)c(O)c1)O[C@@H]1[C@H](O)C[C@@](O)(C(=O)O)C[C@H]1OC(=O)/C=C/c1ccc(O)c(O)c1
NPC265547,COc1ccc2ccc(=O)oc2c1
NPC38473,O=C(/C=C/c1ccc(O)c(O)c1/C=C/c1ccc(O)c(O)c1)O[C@H](Cc1ccc(O)c(O)c1)C(=O)O
NPC65517,Oc1ccc(O)cc1
NPC82295,c1ccc2[nH]ccc2c1
NPC133671,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
NPC61477,Oc1cc(O)c2c(c1)OC(c1ccc(O)c(O)c1)C(O)C2
NPC110899,COc1cc(C(=O)O)cc(OC)c1O
NPC70201,Nc1ccc(O)cc1
NPC100551,O=C(O)c1ccccc1O
NPC154176,COc1c2c(cc3oc(=O)ccc13)OC(C)(C)C=C2
NPC213197,COc1cc2ccc(=O)oc2c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1O
NPC275053,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1
NPC175159,COc1ccc2ccc(=O)oc2c1C(C=O)=C(C)C
NPC163029,C/C=C/c1ccc2oc(-c3ccc(O)cc3)cc2c1
NPC471902,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OC(C)=O)[C@](C)(C(=O)O)[C@@H]5CC[C@]43C)[C@@H]12
NPC471898,CC(C)[C@@H]1CC[C@]2(C)[C@H](C(=O)C=C3[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]32C)[C@@]1(C)CCC(=O)O
NPC84786,CC(C)c1cc2c(c(O)c1O)[C@@]13CCCC(C)(C)[C@@H]1C[C@@H]2OC3=O
NPC233836,CC(C)=CCC[C@H](C(=O)O)[C@@H]1CC[C@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CC[C@@H](O)C(C)(C)[C@@H]1CC3
NPC39929,COc1ccc(-c2cc3cc(CCCO)ccc3o2)c(O)c1
NPC81641,C/C=C/c1ccc2c(c1)[C@H](CO)[C@@H](c1ccc(O)cc1)O2
NPC184006,CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]23C)[C@@]1(C)C(=O)O
